event_type;pos_x;pos_y;time
mouse_move;1358;431;1488731055003
mouse_move;1404;431;1488731055010
mouse_move;1448;434;1488731055018
mouse_move;1493;438;1488731055027
mouse_move;1527;443;1488731055034
mouse_move;1560;446;1488731055042
mouse_move;1586;449;1488731055050
mouse_move;1604;452;1488731055058
mouse_move;1621;453;1488731055067
mouse_move;1633;454;1488731055075
mouse_move;1644;456;1488731055082
mouse_move;1654;458;1488731055090
mouse_move;1662;460;1488731055098
mouse_move;1670;464;1488731055107
mouse_move;1679;466;1488731055114
mouse_move;1684;469;1488731055123
mouse_move;1690;471;1488731055131
mouse_move;1694;473;1488731055138
mouse_move;1697;477;1488731055150
mouse_move;1700;480;1488731055154
mouse_move;1701;483;1488731055163
mouse_move;1701;487;1488731055171
mouse_move;1700;491;1488731055178
mouse_move;1698;493;1488731055186
mouse_move;1692;496;1488731055195
mouse_move;1686;499;1488731055203
mouse_move;1680;501;1488731055210
mouse_move;1672;504;1488731055218
mouse_move;1666;505;1488731055226
mouse_move;1657;506;1488731055234
mouse_move;1646;506;1488731055243
mouse_move;1633;506;1488731055250
mouse_move;1619;504;1488731055259
mouse_move;1604;499;1488731055267
mouse_move;1586;492;1488731055275
mouse_move;1572;486;1488731055282
mouse_move;1554;478;1488731055290
mouse_move;1541;471;1488731055299
mouse_move;1526;463;1488731055311
mouse_move;1508;456;1488731055315
mouse_move;1489;449;1488731055323
mouse_move;1466;442;1488731055330
mouse_move;1447;437;1488731055338
mouse_move;1427;434;1488731055346
mouse_move;1412;433;1488731055354
mouse_move;1400;433;1488731055363
mouse_move;1390;433;1488731055371
mouse_move;1383;433;1488731055379
mouse_move;1376;433;1488731055387
mouse_move;1372;435;1488731055395
mouse_move;1366;435;1488731055402
mouse_move;1360;436;1488731055410
mouse_move;1355;437;1488731055418
mouse_move;1348;438;1488731055427
mouse_move;1342;439;1488731055434
mouse_move;1334;440;1488731055442
mouse_move;1326;443;1488731055450
mouse_move;1317;447;1488731055459
mouse_move;1307;451;1488731055469
mouse_move;1298;456;1488731055475
mouse_move;1285;462;1488731055483
mouse_move;1272;470;1488731055491
mouse_move;1259;477;1488731055499
mouse_move;1241;487;1488731055507
mouse_move;1228;494;1488731055514
mouse_move;1213;500;1488731055523
mouse_move;1198;507;1488731055530
mouse_move;1184;513;1488731055539
mouse_move;1170;516;1488731055547
mouse_move;1154;521;1488731055555
mouse_move;1138;525;1488731055563
mouse_move;1123;527;1488731055570
mouse_move;1106;528;1488731055579
mouse_move;1091;529;1488731055586
mouse_move;1078;529;1488731055595
mouse_move;1065;529;1488731055602
mouse_move;1054;528;1488731055611
mouse_move;1042;527;1488731055619
mouse_move;1032;525;1488731055629
mouse_move;1025;522;1488731055634
mouse_move;1017;520;1488731055643
mouse_move;1010;517;1488731055650
mouse_move;1001;514;1488731055658
mouse_move;994;512;1488731055666
mouse_move;988;511;1488731055675
mouse_move;983;511;1488731055683
mouse_move;979;511;1488731055690
mouse_move;975;511;1488731055698
mouse_move;972;511;1488731055706
mouse_move;970;511;1488731055714
mouse_move;969;511;1488731055723
mouse_move;967;511;1488731055786
mouse_move;968;512;1488731055802
mouse_move;969;512;1488731055818
mouse_move;970;512;1488731055827
mouse_move;972;514;1488731055834
mouse_move;976;515;1488731055842
mouse_move;981;517;1488731055850
mouse_move;989;522;1488731055865
