event_type;pos_x;pos_y;time
mouse_move;757;396;1485991388183
mouse_move;757;396;1485991388191
mouse_move;758;395;1485991388199
mouse_move;760;395;1485991388207
mouse_move;760;395;1485991388295
mouse_move;760;395;1485991388303
mouse_move;759;393;1485991388311
mouse_move;755;393;1485991388319
mouse_move;753;391;1485991388327
mouse_move;752;391;1485991388335
mouse_move;749;389;1485991388487
mouse_move;749;389;1485991388503
mouse_move;748;389;1485991388511
mouse_move;746;389;1485991388520
mouse_move;745;389;1485991388527
mouse_move;737;396;1485991388535
mouse_move;731;400;1485991388543
mouse_move;721;408;1485991388551
mouse_move;716;414;1485991388559
mouse_move;695;433;1485991388567
mouse_move;686;443;1485991388579
mouse_move;675;453;1485991388583
mouse_move;646;488;1485991388591
mouse_move;632;506;1485991388599
mouse_move;620;520;1485991388607
mouse_move;581;567;1485991388615
mouse_move;569;582;1485991388623
mouse_move;557;599;1485991388631
mouse_move;524;647;1485991388639
mouse_move;514;666;1485991388647
mouse_move;507;681;1485991388655
mouse_move;485;733;1485991388663
mouse_move;480;746;1485991388671
mouse_move;476;758;1485991388679
mouse_move;470;781;1485991388687
mouse_move;469;787;1485991388695
mouse_move;468;791;1485991388759
mouse_move;468;792;1485991388767
mouse_move;466;796;1485991388775
mouse_move;466;797;1485991388783
mouse_move;465;799;1485991388796
mouse_move;462;807;1485991388799
mouse_move;461;810;1485991388807
mouse_move;460;813;1485991388815
mouse_move;454;825;1485991388823
mouse_move;452;830;1485991388831
mouse_move;450;834;1485991388839
mouse_move;449;839;1485991388847
mouse_move;449;840;1485991388855
mouse_move;449;841;1485991388863
mouse_move;447;842;1485991388871
mouse_move;447;844;1485991388879
mouse_move;446;846;1485991388887
mouse_move;442;856;1485991388895
mouse_move;438;866;1485991388903
mouse_move;436;872;1485991388911
mouse_move;433;879;1485991388919
mouse_move;423;899;1485991388927
mouse_move;419;908;1485991388935
mouse_move;415;917;1485991388943
mouse_move;405;940;1485991388955
mouse_move;401;948;1485991388959
mouse_move;396;955;1485991388967
mouse_move;388;968;1485991388975
mouse_move;387;972;1485991388983
mouse_move;384;974;1485991388991
mouse_move;384;975;1485991388999
mouse_move;383;975;1485991389007
mouse_move;382;976;1485991389023
mouse_move;381;976;1485991389031
mouse_move;381;976;1485991389039
mouse_move;380;976;1485991389047
mouse_move;379;976;1485991389055
mouse_move;377;976;1485991389063
mouse_move;375;974;1485991389071
mouse_move;373;973;1485991389079
mouse_move;365;965;1485991389087
mouse_move;361;960;1485991389095
mouse_move;357;955;1485991389103
mouse_move;344;943;1485991389111
mouse_move;339;937;1485991389122
mouse_move;334;931;1485991389127
mouse_move;320;917;1485991389135
mouse_move;315;913;1485991389143
mouse_move;312;909;1485991389151
mouse_move;305;903;1485991389159
mouse_move;303;901;1485991389167
mouse_move;302;899;1485991389175
mouse_move;300;896;1485991389183
mouse_move;300;894;1485991389191
mouse_move;299;893;1485991389199
mouse_move;298;887;1485991389207
mouse_move;298;885;1485991389215
mouse_move;298;883;1485991389223
mouse_move;297;880;1485991389231
mouse_move;297;879;1485991389239
mouse_move;297;877;1485991389247
mouse_move;297;872;1485991389255
mouse_move;297;869;1485991389263
mouse_move;297;866;1485991389271
mouse_move;302;854;1485991389287
mouse_move;305;847;1485991389287
mouse_move;311;831;1485991389295
mouse_move;315;822;1485991389303
mouse_move;331;788;1485991389311
mouse_move;340;772;1485991389319
mouse_move;352;751;1485991389327
mouse_move;390;692;1485991389335
mouse_move;405;668;1485991389343
mouse_move;420;648;1485991389351
mouse_move;459;596;1485991389359
mouse_move;471;582;1485991389368
mouse_move;485;566;1485991389375
mouse_move;515;533;1485991389383
mouse_move;524;524;1485991389391
mouse_move;531;516;1485991389399
mouse_move;546;501;1485991389407
mouse_move;551;496;1485991389415
mouse_move;553;493;1485991389423
mouse_move;555;491;1485991389431
mouse_down_left;555;490;1485991390455
mouse_move;555;490;1485991390999
mouse_move;555;490;1485991391007
mouse_move;555;500;1485991391015
mouse_move;555;503;1485991391023
mouse_move;554;507;1485991391031
mouse_move;553;517;1485991391039
mouse_move;553;521;1485991391047
mouse_move;552;527;1485991391055
mouse_move;550;544;1485991391063
mouse_move;548;561;1485991391071
mouse_move;548;569;1485991391079
mouse_move;547;577;1485991391087
mouse_move;547;597;1485991391095
mouse_move;547;604;1485991391104
mouse_move;547;611;1485991391111
mouse_move;547;623;1485991391119
mouse_move;547;627;1485991391127
mouse_move;547;630;1485991391135
mouse_move;547;633;1485991391143
mouse_move;637;771;1485991395157
mouse_move;638;762;1485991395165
mouse_move;638;754;1485991395176
mouse_move;638;746;1485991395176
mouse_move;638;735;1485991395177
mouse_move;638;718;1485991395177
mouse_move;637;712;1485991395177
mouse_move;634;714;1485991395177
mouse_move;633;732;1485991395178
mouse_move;634;733;1485991395178
mouse_move;639;724;1485991395179
mouse_move;641;715;1485991395179
mouse_move;641;707;1485991395179
mouse_move;640;699;1485991395179
mouse_move;640;688;1485991395179
mouse_move;640;670;1485991395179
mouse_move;639;665;1485991395179
mouse_move;639;660;1485991395191
mouse_move;639;658;1485991395199
mouse_move;639;649;1485991395207
mouse_move;639;643;1485991395215
mouse_move;639;631;1485991395223
mouse_move;640;623;1485991395235
mouse_move;642;610;1485991395239
mouse_move;643;603;1485991395248
mouse_move;644;597;1485991395255
mouse_move;645;579;1485991395263
mouse_move;645;571;1485991395271
mouse_move;645;563;1485991395279
mouse_move;645;541;1485991395287
mouse_move;645;531;1485991395295
mouse_move;645;505;1485991395303
mouse_move;645;493;1485991395311
mouse_move;645;483;1485991395319
mouse_move;645;452;1485991395327
mouse_move;644;443;1485991395347
mouse_move;644;433;1485991395348
mouse_move;641;413;1485991395351
mouse_move;640;407;1485991395359
mouse_move;640;404;1485991395367
mouse_move;639;401;1485991395375
mouse_move;639;400;1485991395383
mouse_move;639;400;1485991395783
mouse_move;638;401;1485991395791
mouse_move;638;404;1485991395799
mouse_move;637;405;1485991395807
mouse_move;637;407;1485991395815
mouse_move;637;410;1485991395823
mouse_move;637;411;1485991395831
mouse_move;637;413;1485991395839
mouse_move;636;417;1485991395847
mouse_move;636;418;1485991395855
mouse_move;635;420;1485991395863
mouse_move;634;426;1485991395871
mouse_move;634;428;1485991395879
mouse_move;633;429;1485991395887
mouse_move;632;434;1485991395895
mouse_move;631;436;1485991395903
mouse_move;631;439;1485991395911
mouse_move;630;443;1485991395919
mouse_move;629;445;1485991395927
mouse_move;628;447;1485991395935
mouse_move;626;451;1485991395946
mouse_move;626;455;1485991395951
mouse_move;625;456;1485991395959
mouse_move;623;460;1485991395967
mouse_move;623;461;1485991395975
mouse_move;622;463;1485991395983
mouse_move;618;467;1485991395991
mouse_move;618;469;1485991395999
mouse_move;617;471;1485991396007
mouse_move;615;474;1485991396015
mouse_move;614;475;1485991396023
mouse_move;614;476;1485991396031
mouse_move;613;478;1485991396039
mouse_move;612;479;1485991396047
mouse_move;612;479;1485991396055
mouse_move;612;479;1485991396063
mouse_move;612;480;1485991396079
mouse_move;611;480;1485991396087
mouse_move;611;481;1485991396095
mouse_move;610;481;1485991396103
mouse_move;610;481;1485991396121
mouse_move;610;483;1485991396127
mouse_move;610;483;1485991396135
mouse_move;609;483;1485991396143
mouse_move;609;484;1485991396151
mouse_move;609;484;1485991399792
mouse_move;610;484;1485991399799
mouse_move;628;476;1485991399807
mouse_move;642;472;1485991399815
mouse_move;720;448;1485991399823
mouse_move;764;432;1485991399831
mouse_move;813;415;1485991399839
mouse_move;944;355;1485991399847
mouse_move;997;324;1485991399855
mouse_move;1051;291;1485991399863
mouse_move;1156;214;1485991399872
mouse_move;1190;186;1485991399879
mouse_move;1216;162;1485991399887
mouse_move;1257;115;1485991399895
mouse_move;1263;105;1485991399903
mouse_move;1267;80;1485991399911
mouse_move;1265;70;1485991399919
mouse_move;1257;57;1485991399927
mouse_move;1215;15;1485991399935
mouse_move;1197;0;1485991399943
mouse_move;1177;0;1485991399955
mouse_move;1125;0;1485991399959
mouse_move;1110;0;1485991399967
mouse_move;1100;0;1485991399975
mouse_move;1091;0;1485991399983
mouse_move;1069;0;1485991399991
mouse_move;1064;0;1485991399999
mouse_move;1054;0;1485991400007
mouse_move;1052;0;1485991400015
mouse_move;1050;0;1485991400023
mouse_move;1048;0;1485991400039
mouse_move;1048;0;1485991400079
mouse_move;1048;1;1485991400087
mouse_move;1049;9;1485991400095
mouse_move;1050;11;1485991400103
mouse_move;1050;21;1485991400111
mouse_move;1050;26;1485991400119
mouse_move;1050;33;1485991400127
mouse_move;1047;54;1485991400135
mouse_move;1046;63;1485991400143
mouse_move;1046;73;1485991400155
mouse_move;1044;97;1485991400158
mouse_move;1044;108;1485991400166
mouse_move;1044;120;1485991400175
mouse_move;1044;150;1485991400183
mouse_move;1044;161;1485991400190
mouse_move;1045;173;1485991400198
mouse_move;1051;204;1485991400207
mouse_move;1053;215;1485991400215
mouse_move;1056;226;1485991400223
mouse_move;1068;254;1485991400231
mouse_move;1072;264;1485991400239
mouse_move;1078;272;1485991400247
mouse_move;1092;293;1485991400255
mouse_move;1097;301;1485991400263
mouse_move;1107;314;1485991400271
mouse_move;1110;319;1485991400279
mouse_move;1113;321;1485991400287
mouse_move;1116;325;1485991400295
mouse_move;1118;325;1485991400303
mouse_move;1120;325;1485991400315
mouse_move;1126;326;1485991400319
mouse_move;1129;326;1485991400327
mouse_move;1133;326;1485991400335
mouse_move;1143;323;1485991400343
mouse_move;1146;321;1485991400351
mouse_move;1159;315;1485991400359
mouse_move;1164;311;1485991400367
mouse_move;1169;308;1485991400375
mouse_move;1177;304;1485991400383
mouse_move;1190;296;1485991400391
mouse_move;1195;292;1485991400399
mouse_move;1198;287;1485991400407
mouse_move;1205;277;1485991400415
mouse_move;1206;274;1485991400423
mouse_move;1207;271;1485991400431
mouse_move;1207;263;1485991400439
mouse_move;1207;260;1485991400447
mouse_move;1206;252;1485991400455
mouse_move;1206;249;1485991400463
mouse_move;1204;243;1485991400475
mouse_move;1203;241;1485991400478
mouse_move;1201;238;1485991400487
mouse_move;1196;230;1485991400495
mouse_move;1196;229;1485991400503
mouse_move;1193;227;1485991400511
mouse_move;1193;226;1485991400519
mouse_move;1192;226;1485991400535
mouse_move;1192;225;1485991400551
mouse_move;1192;224;1485991400559
mouse_move;1192;223;1485991400567
mouse_move;1192;222;1485991400575
mouse_move;1192;222;1485991400847
mouse_move;1192;222;1485991400855
mouse_move;1192;222;1485991400863
mouse_move;1190;222;1485991400871
mouse_move;1190;222;1485991400879
mouse_move;1188;222;1485991400887
mouse_move;1187;222;1485991400895
mouse_move;1186;222;1485991400903
mouse_move;1186;223;1485991400922
mouse_move;1185;223;1485991400927
mouse_move;1183;224;1485991400935
mouse_move;1183;225;1485991400943
mouse_move;1181;225;1485991400951
mouse_move;1172;231;1485991400959
mouse_move;1165;234;1485991400967
mouse_move;1157;238;1485991400975
mouse_move;1128;257;1485991400983
mouse_move;1118;262;1485991400991
mouse_move;1091;278;1485991400999
mouse_move;1080;284;1485991401007
mouse_move;1067;290;1485991401015
mouse_move;1035;308;1485991401023
mouse_move;1023;315;1485991401031
mouse_move;1014;322;1485991401039
mouse_move;988;339;1485991401047
mouse_move;980;346;1485991401055
mouse_move;972;351;1485991401063
mouse_move;955;366;1485991401071
mouse_move;950;372;1485991401083
mouse_move;945;376;1485991401087
mouse_move;937;386;1485991401095
mouse_move;936;388;1485991401103
mouse_move;933;392;1485991401111
mouse_move;933;392;1485991401119
mouse_move;933;393;1485991401135
mouse_move;933;393;1485991401230
mouse_move;933;393;1485991401247
mouse_move;934;393;1485991401255
mouse_move;934;393;1485991401263
mouse_move;934;393;1485991401271
mouse_move;936;393;1485991401279
mouse_move;938;393;1485991401287
mouse_move;940;392;1485991401295
mouse_move;942;391;1485991401303
mouse_move;943;391;1485991401311
mouse_move;949;389;1485991401319
mouse_move;951;389;1485991401327
mouse_move;953;388;1485991401335
mouse_move;955;388;1485991401346
mouse_move;960;388;1485991401350
mouse_move;962;388;1485991401358
mouse_move;964;388;1485991401367
mouse_move;970;388;1485991401374
mouse_move;973;388;1485991401382
mouse_move;979;388;1485991401391
mouse_move;983;388;1485991401399
mouse_move;986;387;1485991401407
mouse_move;994;387;1485991401415
mouse_move;997;387;1485991401423
mouse_move;999;387;1485991401431
mouse_move;1003;387;1485991401439
mouse_move;1004;387;1485991401456
mouse_move;1004;387;1485991401463
mouse_move;1004;389;1485991401471
mouse_move;1004;390;1485991401479
mouse_move;1000;394;1485991401487
mouse_move;997;397;1485991401495
mouse_move;993;400;1485991401503
mouse_move;983;409;1485991401514
mouse_move;979;413;1485991401518
mouse_move;973;417;1485991401526
mouse_move;959;426;1485991401535
mouse_move;953;430;1485991401543
mouse_move;946;435;1485991401551
mouse_move;933;443;1485991401559
mouse_move;928;445;1485991401567
mouse_move;924;446;1485991401575
mouse_move;916;448;1485991401583
mouse_move;914;449;1485991401592
mouse_move;914;449;1485991401623
mouse_move;914;449;1485991401631
mouse_move;916;447;1485991401639
mouse_move;919;444;1485991401647
mouse_move;929;437;1485991401654
mouse_move;932;434;1485991401663
mouse_move;938;430;1485991401670
mouse_move;954;417;1485991401678
mouse_move;961;412;1485991401687
mouse_move;968;404;1485991401700
mouse_move;991;391;1485991401703
mouse_move;1012;372;1485991401711
mouse_move;1019;367;1485991401719
mouse_move;1026;362;1485991401727
mouse_move;1034;357;1485991401735
mouse_move;1053;345;1485991401743
mouse_move;1060;341;1485991401751
mouse_move;1077;332;1485991401759
mouse_move;1084;329;1485991401767
mouse_move;1090;326;1485991401775
mouse_move;1102;321;1485991401783
mouse_move;1107;319;1485991401791
mouse_move;1111;317;1485991401799
mouse_move;1121;313;1485991401807
mouse_move;1125;311;1485991401815
mouse_move;1129;309;1485991401823
mouse_move;1137;306;1485991401831
mouse_move;1138;306;1485991401839
mouse_move;1141;305;1485991401847
mouse_move;1142;304;1485991401859
mouse_move;1143;304;1485991401863
mouse_move;1144;303;1485991401871
mouse_move;1144;302;1485991401879
mouse_move;1144;302;1485991401887
mouse_move;1145;301;1485991401895
mouse_move;1147;298;1485991401903
mouse_move;1148;297;1485991401911
mouse_move;1156;288;1485991401919
mouse_move;1160;283;1485991401927
mouse_move;1165;277;1485991401934
mouse_move;1177;265;1485991401943
mouse_move;1181;259;1485991401950
mouse_move;1184;256;1485991401959
mouse_move;1190;247;1485991401967
mouse_move;1191;246;1485991401975
mouse_move;1192;244;1485991401983
mouse_move;1194;240;1485991401991
mouse_move;1194;239;1485991401999
mouse_move;1195;237;1485991402007
