event_type;pos_x;pos_y;time
mouse_move;2259;500;1485993178663
mouse_move;2259;500;1485993178671
mouse_move;2261;499;1485993178679
mouse_move;2264;496;1485993178687
mouse_move;2274;487;1485993178695
mouse_move;2277;484;1485993178703
mouse_move;2279;482;1485993178711
mouse_move;2283;478;1485993178719
mouse_move;2283;478;1485993178727
mouse_move;2284;477;1485993178735
mouse_move;2284;476;1485993178743
mouse_move;2284;476;1485993178807
mouse_move;2286;478;1485993178815
mouse_move;2289;489;1485993178823
mouse_move;2291;493;1485993178831
mouse_move;2293;499;1485993178839
mouse_move;2299;517;1485993178847
mouse_move;2303;527;1485993178855
mouse_move;2309;539;1485993178863
mouse_move;2328;575;1485993178871
mouse_move;2336;593;1485993178883
mouse_move;2345;609;1485993178887
mouse_move;2377;668;1485993178895
mouse_move;2390;687;1485993178903
mouse_move;2402;706;1485993178911
mouse_move;2435;759;1485993178919
mouse_move;2446;776;1485993178927
mouse_move;2456;790;1485993178935
mouse_move;2483;828;1485993178943
mouse_move;2490;837;1485993178951
mouse_move;2497;845;1485993178959
mouse_move;2510;863;1485993178967
mouse_move;2514;869;1485993178975
mouse_move;2519;875;1485993178983
mouse_move;2529;890;1485993178991
mouse_move;2533;895;1485993178999
mouse_move;2538;901;1485993179007
mouse_move;2552;915;1485993179015
mouse_move;2559;920;1485993179023
mouse_move;2567;927;1485993179031
mouse_move;2594;946;1485993179043
mouse_move;2607;952;1485993179047
mouse_move;2622;961;1485993179056
mouse_move;2674;985;1485993179063
mouse_move;2695;994;1485993179071
mouse_move;2717;1001;1485993179079
mouse_move;2776;1015;1485993179087
mouse_move;2791;1018;1485993179095
mouse_move;2806;1018;1485993179103
mouse_move;2834;1017;1485993179111
mouse_move;2840;1014;1485993179319
mouse_move;2835;1009;1485993179327
mouse_move;2829;999;1485993179335
mouse_move;2827;991;1485993179343
mouse_move;2826;979;1485993179351
mouse_move;2825;947;1485993179359
mouse_move;2826;935;1485993179367
mouse_move;2838;899;1485993179375
mouse_move;2845;884;1485993179383
mouse_move;2853;866;1485993179391
mouse_move;2883;815;1485993179403
mouse_move;2896;798;1485993179407
mouse_move;2911;781;1485993179415
mouse_move;2954;734;1485993179423
mouse_move;2972;716;1485993179431
mouse_move;2987;702;1485993179439
mouse_move;3041;664;1485993179447
mouse_move;3062;652;1485993179455
mouse_move;3083;642;1485993179463
mouse_move;3145;623;1485993179471
mouse_move;3166;621;1485993179480
mouse_move;3185;621;1485993179487
mouse_move;3240;625;1485993179495
mouse_move;3257;632;1485993179503
mouse_move;3274;643;1485993179511
mouse_move;3313;683;1485993179519
mouse_move;3323;701;1485993179527
mouse_move;3330;718;1485993179535
mouse_move;3345;788;1485993179543
mouse_move;3348;813;1485993179551
mouse_move;3348;843;1485993179564
mouse_move;3348;927;1485993179567
mouse_move;3345;958;1485993179575
mouse_move;3340;990;1485993179583
mouse_move;3325;1067;1485993179591
mouse_move;3317;1094;1485993179599
mouse_move;3310;1119;1485993179607
mouse_move;3287;1141;1485993179615
mouse_move;3279;1141;1485993179623
mouse_move;3272;1141;1485993179631
mouse_move;3254;1141;1485993179639
mouse_move;3250;1141;1485993179647
mouse_move;3246;1141;1485993179655
mouse_move;3245;1141;1485993179663
mouse_move;3245;1141;1485993179671
mouse_move;3243;1141;1485993179679
mouse_move;3243;1141;1485993179687
mouse_move;3242;1141;1485993179695
mouse_move;3239;1141;1485993179703
mouse_move;3237;1141;1485993179711
mouse_move;3235;1141;1485993179724
mouse_move;3230;1141;1485993179727
mouse_move;3228;1141;1485993179735
mouse_move;3226;1141;1485993179743
mouse_move;3222;1141;1485993179751
mouse_move;3221;1141;1485993179759
mouse_move;3219;1141;1485993179767
mouse_move;3214;1141;1485993179775
mouse_move;3211;1141;1485993179783
mouse_move;3206;1141;1485993179791
mouse_move;3195;1141;1485993179799
mouse_move;3188;1141;1485993179807
mouse_move;3183;1141;1485993179815
mouse_move;3165;1141;1485993179823
mouse_move;3158;1141;1485993179831
mouse_move;3151;1141;1485993179839
mouse_move;3144;1141;1485993179847
mouse_move;3142;1141;1485993179855
mouse_move;3141;1141;1485993179863
mouse_move;3137;1139;1485993179871
mouse_move;3135;1137;1485993179891
mouse_move;3124;1126;1485993179895
mouse_move;3121;1123;1485993179903
mouse_move;3117;1121;1485993179911
mouse_move;3108;1116;1485993179919
mouse_move;3103;1114;1485993179927
mouse_move;3098;1113;1485993179935
mouse_move;3086;1108;1485993179943
mouse_move;3082;1106;1485993179951
mouse_move;3077;1106;1485993179959
mouse_move;3068;1104;1485993179967
mouse_move;3066;1104;1485993179975
mouse_move;3064;1104;1485993179983
mouse_move;3061;1104;1485993179991
mouse_move;3060;1104;1485993179999
mouse_move;3059;1104;1485993180007
mouse_move;3057;1104;1485993180015
mouse_move;3055;1104;1485993180023
mouse_move;3054;1104;1485993180031
mouse_move;3049;1104;1485993180039
mouse_move;3046;1104;1485993180051
mouse_move;3040;1104;1485993180055
mouse_move;3026;1106;1485993180063
mouse_move;3020;1106;1485993180071
mouse_move;3015;1106;1485993180079
mouse_move;3008;1106;1485993180087
mouse_move;3004;1106;1485993180151
mouse_move;3004;1106;1485993180159
mouse_move;3005;1106;1485993180167
mouse_move;3007;1106;1485993180175
mouse_move;3011;1107;1485993180183
mouse_move;3014;1108;1485993180191
mouse_move;3017;1110;1485993180199
mouse_move;3020;1111;1485993180207
