event_type;key_code;key_code_readable;scan_code;alt_pressed;time
key_up;13;Return;28;False;1488544100131
key_down;87;W;17;False;1488544445683
key_up;87;W;17;False;1488544445731
key_down;83;S;31;False;1488544478675
key_up;83;S;31;False;1488544478915
key_down;83;S;31;False;1488544494547
key_up;83;S;31;False;1488544494643
key_down;65;A;30;False;1488544497267
key_up;65;A;30;False;1488544497331
key_down;68;D;32;False;1488544499235
key_up;68;D;32;False;1488544499299
key_down;83;S;31;False;1488544500691
key_up;83;S;31;False;1488544500755
key_down;65;A;30;False;1488544531747
key_up;65;A;30;False;1488544531891
key_down;81;Q;16;False;1488544535683
key_up;81;Q;16;False;1488544535731
key_down;81;Q;16;False;1488544535843
key_up;81;Q;16;False;1488544535875
key_down;81;Q;16;False;1488544536003
key_up;81;Q;16;False;1488544536131
key_down;81;Q;16;False;1488544536179
key_up;81;Q;16;False;1488544536243
key_down;81;Q;16;False;1488544536275
key_up;81;Q;16;False;1488544536339
key_down;81;Q;16;False;1488544536403
key_up;81;Q;16;False;1488544536451
key_down;81;Q;16;False;1488544536499
key_up;81;Q;16;False;1488544536531
key_down;81;Q;16;False;1488544536611
key_up;81;Q;16;False;1488544536659
key_down;81;Q;16;False;1488544536707
key_up;81;Q;16;False;1488544536755
key_down;81;Q;16;False;1488544536819
key_up;81;Q;16;False;1488544536851
key_down;81;Q;16;False;1488544536915
key_up;81;Q;16;False;1488544536963
key_down;81;Q;16;False;1488544537027
key_up;81;Q;16;False;1488544537059
key_down;81;Q;16;False;1488544537123
key_up;81;Q;16;False;1488544537187
key_down;81;Q;16;False;1488544537251
key_up;81;Q;16;False;1488544537299
key_down;81;Q;16;False;1488544537347
key_up;81;Q;16;False;1488544537395
key_down;81;Q;16;False;1488544537459
key_up;81;Q;16;False;1488544537507
key_down;81;Q;16;False;1488544537587
key_up;81;Q;16;False;1488544537619
key_down;81;Q;16;False;1488544537683
key_up;81;Q;16;False;1488544537731
key_down;81;Q;16;False;1488544537811
key_up;81;Q;16;False;1488544537859
key_down;81;Q;16;False;1488544537907
key_up;81;Q;16;False;1488544537971
key_down;81;Q;16;False;1488544538035
key_up;81;Q;16;False;1488544538099
key_down;65;A;30;False;1488544538435
key_up;65;A;30;False;1488544538515
key_down;81;Q;16;False;1488544726611
key_up;81;Q;16;False;1488544726643
key_down;81;Q;16;False;1488544726754
