event_type;pos_x;pos_y;time
mouse_move;1097;517;1488023359736
mouse_move;1098;517;1488023359744
mouse_move;1098;516;1488023359752
mouse_move;1100;514;1488023359760
mouse_move;1102;509;1488023359768
mouse_move;1104;505;1488023359776
mouse_move;1106;500;1488023359784
mouse_move;1109;496;1488023359792
mouse_move;1111;490;1488023359800
mouse_move;1113;484;1488023359808
mouse_move;1115;478;1488023359816
mouse_move;1116;473;1488023359824
mouse_move;1117;468;1488023359832
mouse_move;1117;465;1488023359840
mouse_move;1118;462;1488023359853
mouse_move;1118;460;1488023359856
mouse_move;1119;459;1488023359864
mouse_move;1119;458;1488023359872
mouse_move;1119;457;1488023359880
mouse_move;1119;456;1488023359888
mouse_move;1119;456;1488023359912
mouse_move;1119;455;1488023360552
mouse_move;1119;455;1488023360560
mouse_move;1120;453;1488023360568
mouse_move;1123;449;1488023360576
mouse_move;1123;446;1488023360584
mouse_move;1125;443;1488023360592
mouse_move;1128;437;1488023360600
mouse_move;1131;431;1488023360608
mouse_move;1133;424;1488023360616
mouse_move;1137;417;1488023360624
mouse_move;1140;410;1488023360632
mouse_move;1144;404;1488023360640
mouse_move;1147;395;1488023360648
mouse_move;1150;388;1488023360661
mouse_move;1152;379;1488023360664
mouse_move;1156;370;1488023360672
mouse_move;1158;362;1488023360680
mouse_move;1160;356;1488023360688
mouse_move;1161;349;1488023360696
mouse_move;1161;345;1488023360704
mouse_move;1161;339;1488023360712
mouse_move;1161;335;1488023360720
mouse_move;1161;333;1488023360728
mouse_move;1161;332;1488023360736
mouse_move;1161;331;1488023360744
mouse_move;1161;330;1488023360760
mouse_move;1161;330;1488023360776
mouse_move;1161;330;1488023360784
mouse_move;1160;330;1488023360792
mouse_move;1160;330;1488023360808
mouse_move;1158;330;1488023360816
mouse_move;1158;332;1488023360824
mouse_move;1157;335;1488023360832
mouse_move;1156;339;1488023360843
mouse_move;1156;343;1488023360848
mouse_move;1156;350;1488023360856
mouse_move;1156;358;1488023360864
mouse_move;1157;371;1488023360872
mouse_move;1161;387;1488023360880
mouse_move;1168;406;1488023360888
mouse_move;1177;422;1488023360896
mouse_move;1187;436;1488023360904
mouse_move;1197;448;1488023360912
mouse_move;1209;459;1488023360920
mouse_move;1225;470;1488023360928
mouse_move;1238;477;1488023360936
mouse_move;1250;484;1488023360944
mouse_move;1264;490;1488023360952
mouse_move;1276;494;1488023360960
mouse_move;1290;498;1488023360968
mouse_move;1302;500;1488023360976
mouse_move;1314;502;1488023360984
mouse_move;1323;503;1488023360992
mouse_move;1334;503;1488023361004
mouse_move;1347;503;1488023361008
mouse_move;1359;503;1488023361016
mouse_move;1371;501;1488023361024
mouse_move;1383;499;1488023361032
mouse_move;1394;496;1488023361040
mouse_move;1401;494;1488023361048
mouse_move;1406;493;1488023361056
mouse_move;1408;492;1488023361064
mouse_move;1409;491;1488023361072
mouse_move;1409;491;1488023361080
mouse_move;1409;491;1488023361400
mouse_move;1409;491;1488023361408
mouse_move;1409;491;1488023361416
mouse_move;1408;491;1488023361424
mouse_move;1406;491;1488023361432
mouse_move;1400;491;1488023361440
mouse_move;1395;490;1488023361872
mouse_move;1395;490;1488023361888
mouse_move;1394;490;1488023361912
mouse_move;1394;490;1488023361929
mouse_move;1394;490;1488023361944
mouse_move;1395;490;1488023361976
mouse_move;1396;491;1488023362056
mouse_move;1397;491;1488023362608
mouse_move;1397;491;1488023362640
mouse_move;1396;491;1488023362648
mouse_move;1393;491;1488023362656
mouse_move;1388;490;1488023362664
mouse_move;1387;490;1488023362992
mouse_move;1388;490;1488023363016
mouse_move;1388;490;1488023363024
mouse_move;1389;490;1488023363040
mouse_move;1389;490;1488023363056
mouse_move;1389;490;1488023363072
mouse_move;1390;490;1488023363120
mouse_move;1390;490;1488023363152
mouse_move;1391;490;1488023364448
mouse_move;1391;490;1488023364456
mouse_move;1391;490;1488023364472
mouse_move;1392;490;1488023378608
mouse_move;1389;485;1488023378616
mouse_move;1383;471;1488023378624
mouse_move;1373;450;1488023378632
mouse_move;1361;435;1488023378640
mouse_move;1351;426;1488023378648
mouse_move;1343;421;1488023378656
mouse_move;1339;419;1488023378664
mouse_move;1336;419;1488023378688
mouse_move;1337;419;1488023378696
mouse_move;1338;420;1488023378704
mouse_move;1338;422;1488023378712
mouse_move;1338;423;1488023378720
mouse_move;1337;426;1488023378728
mouse_move;1333;430;1488023378736
mouse_move;1333;431;1488023379208
mouse_move;1333;430;1488023379224
mouse_move;1335;429;1488023379232
mouse_move;1335;429;1488023379240
mouse_move;1336;428;1488023379248
mouse_move;1339;427;1488023379261
mouse_move;1344;426;1488023379264
mouse_move;1347;425;1488023379272
mouse_move;1353;424;1488023379280
mouse_move;1360;422;1488023379288
mouse_move;1366;420;1488023379296
mouse_move;1372;419;1488023379304
mouse_move;1378;417;1488023379312
mouse_move;1385;415;1488023379320
mouse_move;1390;414;1488023379328
mouse_move;1390;414;1488023379336
mouse_move;1391;414;1488023380144
mouse_move;1391;414;1488023380152
mouse_move;1391;416;1488023380160
mouse_move;1391;420;1488023380168
mouse_move;1393;424;1488023380176
mouse_move;1394;429;1488023380184
mouse_move;1397;433;1488023380192
mouse_move;1399;439;1488023380200
mouse_move;1402;445;1488023380208
mouse_move;1405;450;1488023380220
mouse_move;1406;454;1488023380224
mouse_move;1409;459;1488023380232
mouse_move;1412;462;1488023380240
mouse_move;1413;465;1488023380248
mouse_move;1413;466;1488023380528
mouse_move;1413;466;1488023380552
mouse_move;1413;466;1488023380560
mouse_move;1413;466;1488023380568
mouse_move;1414;466;1488023380576
mouse_move;1414;465;1488023380592
mouse_move;1416;465;1488023380624
mouse_move;1418;464;1488023380640
mouse_move;1419;464;1488023380688
mouse_move;1420;464;1488023395736
mouse_move;1421;464;1488023395744
mouse_move;1422;463;1488023395752
mouse_move;1423;463;1488023395760
mouse_move;1424;463;1488023395768
mouse_move;1425;463;1488023395776
mouse_move;1425;463;1488023395787
mouse_move;1426;463;1488023395792
mouse_move;1428;463;1488023395800
mouse_move;1429;463;1488023395808
mouse_move;1431;463;1488023395816
mouse_move;1433;463;1488023395824
mouse_move;1435;463;1488023395832
mouse_move;1437;463;1488023395840
mouse_move;1440;463;1488023395848
mouse_move;1443;463;1488023395856
mouse_move;1446;463;1488023395864
mouse_move;1451;463;1488023395872
mouse_move;1454;464;1488023395880
mouse_move;1457;464;1488023395888
mouse_move;1459;464;1488023395896
mouse_move;1461;464;1488023395904
mouse_move;1462;464;1488023395912
mouse_move;1464;464;1488023395920
mouse_move;1464;464;1488023395928
mouse_move;1465;464;1488023395936
mouse_move;1465;464;1488023395984
mouse_move;1466;464;1488023395992
mouse_move;1467;464;1488023396000
mouse_move;1468;464;1488023396008
mouse_move;1471;465;1488023396016
mouse_move;1473;465;1488023396024
mouse_move;1474;465;1488023396032
mouse_move;1477;466;1488023396040
mouse_move;1478;466;1488023396048
mouse_move;1480;466;1488023396136
mouse_move;1480;466;1488023396400
mouse_move;1480;466;1488023399520
mouse_move;1480;466;1488023489344
mouse_move;1477;465;1488023489352
mouse_move;1470;461;1488023489360
mouse_move;1464;457;1488023489368
mouse_move;1459;455;1488023489376
mouse_move;1454;452;1488023489384
mouse_move;1451;452;1488023489392
mouse_move;1449;450;1488023489400
mouse_move;1448;449;1488023489417
mouse_move;1444;447;1488023489424
mouse_move;1441;445;1488023489432
mouse_move;1439;443;1488023489440
mouse_move;1436;441;1488023489448
mouse_move;1435;440;1488023489456
mouse_move;1433;440;1488023489464
mouse_move;1433;439;1488023489472
mouse_move;1433;439;1488023489480
mouse_move;1432;438;1488023489488
mouse_move;1432;438;1488023489504
mouse_move;1431;437;1488023489560
mouse_move;1431;437;1488023489568
mouse_move;1432;437;1488023489576
mouse_move;1434;437;1488023489584
mouse_move;1436;438;1488023489592
mouse_move;1438;438;1488023489600
mouse_move;1442;438;1488023489608
mouse_move;1448;438;1488023489616
mouse_move;1454;438;1488023489624
mouse_move;1461;438;1488023489637
mouse_move;1469;438;1488023489640
mouse_move;1477;438;1488023489648
mouse_move;1485;438;1488023489656
mouse_move;1496;437;1488023489664
mouse_move;1507;437;1488023489672
mouse_move;1516;437;1488023489680
mouse_move;1527;437;1488023489688
mouse_move;1536;437;1488023489696
mouse_move;1545;437;1488023489704
mouse_move;1551;437;1488023489712
mouse_move;1555;437;1488023489720
mouse_move;1556;437;1488023489728
mouse_move;1557;437;1488023489816
mouse_move;1556;438;1488023489824
mouse_move;1554;439;1488023489832
mouse_move;1549;444;1488023489840
mouse_move;1542;448;1488023489848
mouse_move;1533;454;1488023489856
mouse_move;1523;462;1488023489864
mouse_move;1512;469;1488023489877
mouse_move;1501;477;1488023489880
mouse_move;1489;485;1488023489888
mouse_move;1474;495;1488023489896
mouse_move;1461;503;1488023489904
mouse_move;1444;514;1488023489912
mouse_move;1428;525;1488023489920
mouse_move;1412;536;1488023489928
mouse_move;1398;545;1488023489936
mouse_move;1387;553;1488023489944
mouse_move;1377;560;1488023489952
mouse_move;1368;567;1488023489960
mouse_move;1359;575;1488023489968
mouse_move;1351;582;1488023489976
mouse_move;1343;590;1488023489984
mouse_move;1334;597;1488023489992
mouse_move;1326;604;1488023490000
mouse_move;1317;610;1488023490008
mouse_move;1308;616;1488023490016
mouse_move;1300;621;1488023490024
mouse_move;1291;627;1488023490037
mouse_move;1282;631;1488023490040
mouse_move;1277;635;1488023490048
mouse_move;1271;639;1488023490416
mouse_move;1271;639;1488023490432
mouse_move;1271;640;1488023490440
mouse_move;1270;640;1488023490448
mouse_move;1269;640;1488023490456
mouse_move;1268;641;1488023490464
mouse_move;1267;642;1488023490472
mouse_move;1265;644;1488023490480
mouse_move;1263;645;1488023490488
mouse_move;1259;647;1488023490496
mouse_move;1255;650;1488023490504
mouse_move;1251;652;1488023490512
mouse_move;1248;655;1488023490520
mouse_move;1244;658;1488023490528
mouse_move;1239;662;1488023490536
mouse_move;1234;667;1488023490544
mouse_move;1231;670;1488023490552
mouse_move;1228;672;1488023490565
mouse_move;1224;675;1488023490568
mouse_move;1223;676;1488023490576
mouse_move;1221;678;1488023490584
mouse_move;1220;679;1488023490592
mouse_move;1218;680;1488023490600
mouse_move;1217;681;1488023490608
mouse_move;1216;682;1488023490616
mouse_move;1214;684;1488023490624
mouse_move;1212;686;1488023490632
mouse_move;1210;687;1488023490640
mouse_move;1207;690;1488023490648
mouse_move;1206;692;1488023490656
mouse_move;1203;694;1488023490664
mouse_move;1199;698;1488023490672
mouse_move;1197;700;1488023490680
mouse_move;1194;703;1488023490688
mouse_move;1191;705;1488023490696
mouse_move;1189;708;1488023490704
mouse_move;1186;710;1488023490712
mouse_move;1185;712;1488023490724
mouse_move;1183;714;1488023490728
mouse_move;1181;717;1488023490736
mouse_move;1179;719;1488023490744
mouse_move;1178;722;1488023490752
mouse_move;1176;725;1488023490760
mouse_move;1175;728;1488023490768
mouse_move;1175;731;1488023490776
mouse_move;1173;734;1488023490784
mouse_move;1172;738;1488023490792
mouse_move;1170;742;1488023490800
mouse_move;1170;745;1488023490808
mouse_move;1168;749;1488023490816
mouse_move;1167;751;1488023490824
mouse_move;1166;754;1488023490832
mouse_move;1166;756;1488023490840
mouse_move;1165;758;1488023490848
mouse_move;1164;760;1488023490864
mouse_move;1164;761;1488023490872
mouse_move;1164;762;1488023490880
mouse_move;1164;764;1488023490898
mouse_move;1162;770;1488023490904
mouse_move;1160;774;1488023490912
mouse_move;1160;777;1488023490920
mouse_move;1158;781;1488023490928
mouse_move;1158;783;1488023490936
mouse_move;1157;787;1488023490944
mouse_move;1156;789;1488023490952
mouse_move;1156;790;1488023490960
mouse_move;1156;791;1488023490968
mouse_move;1156;791;1488023490976
mouse_move;1156;792;1488023490984
mouse_move;1156;792;1488023490992
mouse_move;1156;793;1488023491000
mouse_move;1156;794;1488023491008
mouse_move;1156;794;1488023491016
mouse_move;1156;795;1488023491024
mouse_move;1156;797;1488023491032
mouse_move;1156;798;1488023491040
mouse_move;1155;798;1488023491048
mouse_move;1155;799;1488023491064
mouse_move;1155;800;1488023491104
mouse_move;1155;800;1488023491112
mouse_move;1155;800;1488023491384
mouse_move;1155;801;1488023491392
mouse_move;1154;802;1488023491400
mouse_move;1152;804;1488023491408
mouse_move;1151;806;1488023491416
mouse_move;1150;808;1488023491424
mouse_move;1149;809;1488023491432
mouse_move;1149;811;1488023491440
mouse_move;1149;811;1488023491448
mouse_move;1148;812;1488023491456
mouse_move;1148;812;1488023491464
mouse_move;1148;812;1488023491472
mouse_move;1148;813;1488023491488
mouse_move;1146;813;1488023491504
mouse_move;1146;814;1488023491520
mouse_move;1145;814;1488023491528
mouse_move;1145;815;1488023491536
mouse_move;1145;815;1488023491549
mouse_move;1143;816;1488023491552
mouse_move;1143;816;1488023491560
mouse_move;1142;816;1488023491568
mouse_move;1141;817;1488023491576
mouse_move;1140;817;1488023491584
mouse_move;1140;817;1488023491592
mouse_move;1139;817;1488023491600
mouse_move;1139;818;1488023491608
mouse_move;1139;818;1488023491616
mouse_move;1138;819;1488023491624
mouse_move;1138;819;1488023491632
mouse_move;1136;819;1488023491640
mouse_move;1135;820;1488023491648
mouse_move;1134;820;1488023491656
mouse_move;1133;821;1488023491664
mouse_move;1133;821;1488023491672
mouse_move;1133;821;1488023491776
mouse_move;1131;821;1488023491912
mouse_move;1131;821;1488023491920
mouse_move;1130;821;1488023491932
mouse_move;1130;822;1488023491944
mouse_move;1129;822;1488023491960
mouse_move;1128;822;1488023491976
mouse_move;1126;822;1488023491992
mouse_move;1125;822;1488023492000
mouse_move;1125;822;1488023492008
mouse_move;1124;822;1488023492016
mouse_move;1124;822;1488023492032
mouse_move;1123;822;1488023492040
mouse_move;1122;822;1488023492056
mouse_move;1122;823;1488023492088
mouse_move;1121;823;1488023492096
