event_type;key_code;key_code_readable;scan_code;alt_pressed;time
key_up;13;Return;28;False;1488023344257
key_down;87;W;17;False;1488023697040
key_up;87;W;17;False;1488023697184
key_down;83;S;31;False;1488023729808
key_down;83;S;31;False;1488023730308
key_down;83;S;31;False;1488023730340
key_down;83;S;31;False;1488023730374
key_down;83;S;31;False;1488023730407
key_down;83;S;31;False;1488023730440
key_down;83;S;31;False;1488023730472
key_up;83;S;31;False;1488023730483
key_down;83;S;31;False;1488023751424
key_down;83;S;31;False;1488023751924
key_down;83;S;31;False;1488023751957
key_down;83;S;31;False;1488023751990
key_down;83;S;31;False;1488023752023
key_down;83;S;31;False;1488023752056
key_down;83;S;31;False;1488023752090
key_down;83;S;31;False;1488023752122
key_down;83;S;31;False;1488023752155
key_down;83;S;31;False;1488023752188
key_down;83;S;31;False;1488023752221
key_down;83;S;31;False;1488023752254
key_down;83;S;31;False;1488023752287
key_up;83;S;31;False;1488023752298
key_down;65;A;30;False;1488023779407
key_down;65;A;30;False;1488023779908
key_down;65;A;30;False;1488023779941
key_down;65;A;30;False;1488023779974
key_down;65;A;30;False;1488023780007
key_up;65;A;30;False;1488023780019
key_down;81;Q;16;False;1488023783392
key_up;81;Q;16;False;1488023783471
key_down;81;Q;16;False;1488023783584
key_up;81;Q;16;False;1488023783632
key_down;81;Q;16;False;1488023783712
key_up;81;Q;16;False;1488023783776
key_down;81;Q;16;False;1488023783871
key_up;81;Q;16;False;1488023783936
key_down;81;Q;16;False;1488023784112
key_up;81;Q;16;False;1488023784191
key_down;81;Q;16;False;1488023784272
key_up;81;Q;16;False;1488023784352
key_down;81;Q;16;False;1488023784431
key_up;81;Q;16;False;1488023784496
key_down;81;Q;16;False;1488023784576
key_up;81;Q;16;False;1488023784656
key_down;81;Q;16;False;1488023784720
key_up;81;Q;16;False;1488023784768
key_down;81;Q;16;False;1488023784831
key_up;81;Q;16;False;1488023784896
key_down;81;Q;16;False;1488023784960
key_up;81;Q;16;False;1488023785040
key_down;81;Q;16;False;1488023785136
key_up;81;Q;16;False;1488023785200
key_down;81;Q;16;False;1488023785264
key_up;81;Q;16;False;1488023785328
key_down;81;Q;16;False;1488023785408
key_up;81;Q;16;False;1488023785471
key_down;81;Q;16;False;1488023785583
key_up;81;Q;16;False;1488023785632
key_down;81;Q;16;False;1488023785696
key_up;81;Q;16;False;1488023785760
