[0, 0, 0, 0, 1, 2105, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 94, 1, 66, 107, 2, 9]
[1, 1423, 33, 2, 1, 1184, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 15, 4, 65, 79, 8, 8]
[1, 187, 13, 1, 1, 511, 3, 1, 1, 736, 52, 2, 1, 304, 11, 1, 1, 9, 62, 5, 66, 141, 10, 8]
[1, 192, 15, 1, 0, 0, 0, 0, 1, 2457, 18, 2, 0, 0, 0, 0, 1, 8, 27, 3, 67, 59, 6, 9]
[1, 687, 3, 1, 0, 0, 0, 0, 1, 1496, 27, 1, 0, 0, 0, 0, 1, 9, 2, 1, 65, 32, 3, 8]
[1, 376, 14, 1, 0, 0, 0, 0, 1, 713, 17, 1, 0, 0, 0, 0, 1, 5, 47, 2, 67, 78, 4, 8]
[1, 832, 45, 2, 1, 344, 7, 1, 1, 368, 38, 2, 0, 0, 0, 0, 1, 8, 114, 5, 66, 205, 10, 8]
[0, 0, 0, 0, 1, 864, 44, 4, 1, 691, 57, 2, 1, 289, 78, 5, 1, 8, 82, 10, 66, 260, 21, 144]
[1, 712, 27, 1, 0, 0, 0, 0, 1, 1456, 12, 1, 0, 0, 0, 0, 1, 8, 36, 2, 67, 76, 4, 8]
[1, 864, 11, 2, 1, 664, 39, 2, 1, 408, 23, 1, 1, 96, 29, 1, 1, 8, 40, 6, 65, 142, 12, 168]
[1, 648, 25, 1, 1, 688, 60, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 72, 11, 4, 83, 95, 7, 24]
[1, 1268, 27, 3, 0, 0, 0, 0, 1, 464, 9, 1, 1, 128, 10, 1, 1, 8, 15, 4, 65, 60, 9, 8]
[1, 1040, 11, 3, 1, 1267, 67, 3, 1, 1024, 35, 3, 1, 368, 26, 1, 1, 8, 42, 9, 66, 181, 19, 16]
[1, 176, 8, 1, 1, 8, 0, 1, 1, 88, 3, 1, 1, 25, 1, 1, 1, 32, 13, 4, 83, 26, 8, 8]
[1, 423, 45, 2, 1, 616, 4, 1, 1, 583, 64, 2, 0, 0, 0, 0, 1, 8, 94, 5, 66, 207, 10, 8]
[1, 1529, 37, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 167, 2, 65, 204, 4, 8]
[1, 974, 19, 3, 0, 0, 0, 0, 1, 2349, 61, 2, 0, 0, 0, 0, 1, 7, 133, 5, 65, 212, 10, 7]
[1, 2760, 23, 1, 1, 160, 2, 2, 1, 982, 12, 2, 1, 168, 2, 1, 1, 8, 13, 5, 66, 52, 11, 8]
[1, 408, 16, 3, 1, 816, 29, 2, 1, 1712, 99, 3, 1, 95, 4, 2, 1, 8, 92, 10, 66, 241, 20, 8]
[1, 728, 15, 1, 0, 0, 0, 0, 1, 1000, 4, 1, 0, 0, 0, 0, 1, 8, 45, 2, 67, 64, 4, 8]
[1, 459, 16, 2, 1, 456, 17, 1, 1, 1344, 56, 1, 0, 0, 0, 0, 1, 8, 86, 4, 66, 175, 8, 8]
[1, 2560, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 71, 1, 65, 117, 2, 74]
[1, 1640, 37, 2, 1, 1624, 14, 1, 1, 848, 3, 1, 0, 0, 0, 0, 1, 8, 8, 3, 66, 62, 7, 32]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 968, 23, 2, 0, 0, 0, 0, 1, 8, 87, 2, 67, 110, 4, 8]
[1, 2456, 19, 1, 0, 0, 0, 0, 1, 1656, 17, 2, 0, 0, 0, 0, 1, 8, 5, 2, 65, 40, 5, 12]
[1, 580, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 15, 1, 65, 30, 3, 8]
[1, 572, 10, 1, 1, 896, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 83, 2, 65, 146, 4, 8]
[1, 1816, 54, 1, 1, 872, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 59, 2, 66, 120, 4, 8]
