[1, 416, 66, 2, 0, 0, 0, 0, 1, 984, 50, 3, 1, 1104, 32, 3, 1, 8, 292, 8, 68, 441, 16, 16]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1618, 66, 2, 1, 144, 42, 1, 1, 8, 9, 2, 67, 117, 5, 8]
[1, 400, 51, 2, 1, 600, 39, 1, 1, 2016, 58, 3, 1, 37, 9, 1, 1, 8, 13, 6, 83, 171, 13, 13]
[1, 1352, 92, 2, 1, 1243, 56, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 65, 4, 66, 213, 8, 8]
[1, 464, 12, 2, 1, 280, 36, 1, 1, 856, 30, 2, 0, 0, 0, 0, 1, 8, 181, 5, 67, 258, 10, 8]
[0, 0, 0, 0, 1, 32, 17, 1, 0, 0, 0, 0, 1, 112, 21, 1, 1, 8, 348, 2, 68, 386, 4, 8]
[1, 2296, 48, 1, 1, 456, 27, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 54, 2, 66, 128, 4, 18]
[1, 192, 26, 1, 1, 840, 4, 1, 0, 0, 0, 0, 1, 344, 36, 1, 1, 8, 49, 3, 66, 115, 6, 8]
[1, 294, 13, 1, 1, 88, 30, 2, 1, 328, 8, 1, 0, 0, 0, 0, 1, 8, 135, 4, 67, 186, 8, 8]
[1, 336, 32, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 50, 1, 65, 81, 2, 8]
[1, 928, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 1, 8]
[1, 672, 42, 1, 1, 1488, 154, 2, 1, 1312, 44, 2, 1, 44, 33, 1, 1, 8, 50, 5, 67, 323, 11, 8]
[1, 1904, 5, 1, 0, 0, 0, 0, 1, 640, 40, 1, 0, 0, 0, 0, 1, 8, 1, 1, 65, 47, 3, 8]
[1, 64, 11, 1, 0, 0, 0, 0, 1, 4536, 24, 1, 0, 0, 0, 0, 1, 8, 8, 2, 67, 43, 4, 32]
[1, 1872, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 4, 1, 16]
[1, 1272, 53, 3, 1, 1328, 34, 2, 1, 525, 22, 1, 0, 0, 0, 0, 1, 8, 26, 5, 66, 135, 11, 12]
[0, 0, 0, 0, 1, 3832, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 5, 1, 24]
[1, 1208, 52, 2, 1, 672, 120, 2, 1, 2856, 101, 3, 1, 0, 0, 1, 1, 5, 27, 7, 67, 300, 15, 8]
[1, 424, 40, 2, 1, 16, 4, 1, 1, 896, 46, 1, 1, 208, 13, 1, 1, 8, 39, 5, 65, 143, 10, 8]
[0, 0, 0, 0, 1, 1368, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 66, 1, 66, 77, 2, 1048]
[1, 560, 43, 2, 0, 0, 0, 0, 1, 744, 31, 1, 0, 0, 0, 0, 1, 65, 92, 3, 65, 166, 6, 263]
[1, 777, 108, 2, 1, 856, 75, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 22, 4, 66, 205, 8, 576]
[0, 0, 0, 0, 1, 1041, 49, 1, 1, 1401, 111, 2, 1, 231, 39, 2, 1, 8, 36, 3, 67, 236, 8, 8]
[1, 249, 17, 1, 1, 599, 36, 2, 1, 680, 64, 2, 1, 24, 9, 1, 1, 8, 291, 6, 66, 418, 12, 8]
[1, 1759, 120, 3, 1, 673, 85, 1, 1, 31, 11, 1, 0, 0, 0, 0, 1, 3, 136, 5, 65, 352, 10, 8]
[1, 976, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 9, 1, 8]
[0, 0, 0, 0, 1, 689, 21, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 40, 1, 66, 62, 2, 8]
[1, 55, 9, 1, 1, 1449, 27, 1, 1, 71, 27, 2, 1, 447, 27, 1, 1, 8, 66, 5, 66, 156, 10, 8]
