event_type;pos_x;pos_y;time
mouse_move;967;508;1488624617206
mouse_move;970;508;1488624617214
mouse_move;972;508;1488624617222
mouse_move;974;508;1488624617566
mouse_move;974;508;1488624617990
mouse_move;974;507;1488624618030
mouse_move;974;507;1488624618070
mouse_move;974;506;1488624618110
mouse_move;974;505;1488624618126
mouse_move;974;505;1488624618150
mouse_move;973;504;1488624618166
mouse_move;972;504;1488624618174
mouse_move;972;504;1488624618182
mouse_move;971;504;1488624618198
mouse_move;970;503;1488624618214
mouse_move;969;502;1488624618230
mouse_move;967;502;1488624618246
mouse_move;966;500;1488624618254
mouse_move;966;500;1488624618262
mouse_move;965;500;1488624618270
mouse_move;965;499;1488624618278
mouse_move;964;499;1488624618302
mouse_move;963;498;1488624618326
mouse_move;961;497;1488624618342
mouse_move;961;497;1488624618350
mouse_move;960;497;1488624618358
mouse_move;960;496;1488624618366
mouse_move;959;495;1488624618374
mouse_move;958;495;1488624618390
mouse_move;957;494;1488624618398
mouse_move;957;494;1488624618406
mouse_move;956;494;1488624618414
mouse_move;956;494;1488624618430
mouse_move;955;493;1488624618446
mouse_move;955;493;1488624618462
mouse_move;953;493;1488624618478
mouse_move;952;492;1488624618486
mouse_move;951;491;1488624618494
mouse_move;949;490;1488624618502
mouse_move;947;490;1488624618510
mouse_move;945;489;1488624618518
mouse_move;942;488;1488624618526
mouse_move;940;487;1488624618534
mouse_move;937;487;1488624618542
mouse_move;935;486;1488624618550
mouse_move;933;486;1488624618558
mouse_move;930;485;1488624618566
mouse_move;927;484;1488624618574
mouse_move;924;484;1488624618587
mouse_move;919;483;1488624618590
mouse_move;916;482;1488624618598
mouse_move;913;481;1488624618606
mouse_move;910;481;1488624618614
mouse_move;908;480;1488624618622
mouse_move;906;480;1488624618630
mouse_move;904;479;1488624618638
mouse_move;902;479;1488624618646
mouse_move;901;478;1488624618654
mouse_move;900;478;1488624618662
mouse_move;898;478;1488624618678
mouse_move;896;478;1488624618686
mouse_move;896;478;1488624618694
mouse_move;894;478;1488624618702
mouse_move;893;477;1488624618710
mouse_move;892;477;1488624618726
mouse_move;891;477;1488624618734
mouse_move;890;477;1488624618750
mouse_move;889;477;1488624618766
mouse_move;888;477;1488624618778
mouse_move;887;477;1488624618790
mouse_move;886;477;1488624618798
mouse_move;886;477;1488624618814
mouse_move;885;477;1488624618830
mouse_move;884;477;1488624618838
mouse_move;883;477;1488624618846
mouse_move;882;477;1488624618854
mouse_move;881;477;1488624618862
mouse_move;880;477;1488624618870
mouse_move;879;477;1488624618878
mouse_move;878;477;1488624618894
mouse_move;877;477;1488624618902
mouse_move;875;477;1488624618910
mouse_move;874;477;1488624618926
mouse_move;873;477;1488624618942
mouse_move;871;477;1488624618958
mouse_move;870;477;1488624618966
mouse_move;870;477;1488624618974
mouse_move;869;477;1488624618990
mouse_move;868;477;1488624619014
mouse_move;867;477;1488624619022
mouse_move;866;478;1488624619030
mouse_move;865;478;1488624619038
mouse_move;865;478;1488624619046
mouse_move;864;478;1488624619054
mouse_move;863;478;1488624619070
mouse_move;862;478;1488624619078
mouse_move;861;478;1488624619094
mouse_move;860;478;1488624619110
mouse_move;859;478;1488624619126
mouse_move;859;478;1488624619142
mouse_move;858;478;1488624619174
mouse_move;856;478;1488624619190
mouse_move;856;478;1488624619198
mouse_move;855;479;1488624619214
mouse_move;855;479;1488624619230
mouse_move;854;479;1488624619238
mouse_move;853;479;1488624619246
mouse_move;852;479;1488624619254
mouse_move;852;480;1488624619265
mouse_move;851;480;1488624619278
mouse_move;851;480;1488624619286
mouse_move;850;480;1488624619302
mouse_move;850;480;1488624619318
mouse_move;849;480;1488624619334
mouse_move;848;480;1488624619358
mouse_move;847;481;1488624619390
mouse_move;846;481;1488624619430
mouse_move;845;481;1488624619446
mouse_move;845;482;1488624619454
mouse_move;845;482;1488624619470
mouse_move;844;483;1488624619486
mouse_move;844;483;1488624619510
mouse_move;843;484;1488624619542
mouse_move;843;485;1488624619558
mouse_move;843;486;1488624619582
mouse_move;843;486;1488624619622
mouse_move;843;487;1488624619654
mouse_move;843;487;1488624619678
mouse_move;843;488;1488624619710
mouse_move;843;488;1488624619734
mouse_move;843;489;1488624619750
mouse_move;843;489;1488624619782
mouse_move;844;490;1488624619798
mouse_move;845;490;1488624619814
mouse_move;847;491;1488624619822
mouse_move;847;491;1488624619830
mouse_move;848;492;1488624619838
mouse_move;851;493;1488624619846
mouse_move;854;493;1488624619854
mouse_move;856;494;1488624619862
mouse_move;860;495;1488624619870
mouse_move;863;496;1488624619878
mouse_move;866;497;1488624619886
mouse_move;869;497;1488624619894
mouse_move;872;498;1488624619902
mouse_move;875;499;1488624619910
mouse_move;878;499;1488624619918
mouse_move;879;500;1488624619926
mouse_move;880;500;1488624619942
mouse_move;882;500;1488624619942
mouse_move;884;500;1488624619950
mouse_move;885;500;1488624619958
mouse_move;886;500;1488624619966
mouse_move;886;501;1488624619974
mouse_move;887;501;1488624619982
mouse_move;887;501;1488624619998
mouse_move;888;501;1488624620022
mouse_move;889;501;1488624620038
mouse_move;890;501;1488624620054
mouse_move;890;501;1488624620062
mouse_move;891;501;1488624620070
mouse_move;892;501;1488624620078
mouse_move;892;501;1488624620094
mouse_move;894;501;1488624620102
mouse_move;895;501;1488624620118
mouse_move;896;501;1488624620126
mouse_move;897;500;1488624620142
mouse_move;897;499;1488624620150
mouse_move;899;499;1488624620166
mouse_move;900;499;1488624620174
mouse_move;900;499;1488624620182
mouse_move;902;499;1488624620190
mouse_move;902;499;1488624620198
mouse_move;903;499;1488624620206
mouse_move;903;499;1488624620222
mouse_move;905;499;1488624620270
mouse_move;905;499;1488624620294
mouse_move;906;499;1488624620334
mouse_move;906;499;1488624620446
mouse_move;907;499;1488624620462
mouse_move;907;499;1488624620470
mouse_move;908;499;1488624620494
mouse_move;909;500;1488624620510
mouse_move;910;500;1488624620542
mouse_move;910;500;1488624623206
mouse_move;910;500;1488624623310
mouse_move;909;500;1488624623374
mouse_move;908;499;1488624623422
mouse_move;908;499;1488624623462
mouse_move;907;499;1488624623574
mouse_move;906;499;1488624623598
mouse_move;906;499;1488624623614
mouse_move;905;499;1488624623638
mouse_move;904;499;1488624625014
mouse_move;904;499;1488624625038
mouse_move;903;499;1488624625110
mouse_move;902;498;1488624625174
mouse_move;902;498;1488624625198
mouse_move;902;497;1488624625206
mouse_move;902;496;1488624625214
mouse_move;902;495;1488624625222
mouse_move;902;492;1488624625230
mouse_move;902;488;1488624625238
mouse_move;901;485;1488624625246
