[1, 2032, 7, 1, 1, 1360, 8, 1, 1, 1064, 41, 1, 1, 256, 23, 1, 1, 13, 10, 3, 83, 90, 7, 12]
[1, 816, 19, 1, 1, 276, 29, 2, 0, 0, 0, 0, 1, 536, 39, 1, 1, 3, 14, 4, 65, 101, 8, 240]
[1, 1496, 19, 1, 1, 464, 39, 2, 0, 0, 0, 0, 1, 312, 24, 2, 1, 8, 19, 5, 83, 100, 10, 40]
[1, 192, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 47, 1, 65, 50, 2, 8]
[1, 656, 17, 2, 0, 0, 0, 0, 1, 608, 36, 2, 0, 0, 0, 0, 1, 8, 269, 4, 65, 322, 8, 8]
[1, 440, 13, 1, 1, 32, 10, 1, 1, 703, 24, 3, 1, 24, 4, 1, 1, 8, 36, 6, 67, 87, 12, 8]
[1, 544, 13, 1, 1, 376, 7, 1, 1, 3368, 26, 1, 1, 368, 22, 1, 1, 13, 14, 3, 66, 82, 7, 8]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 896, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 67, 10, 1, 8]
[1, 840, 23, 2, 0, 0, 0, 0, 1, 480, 4, 1, 0, 0, 0, 0, 1, 9, 44, 3, 67, 72, 6, 64]
[1, 184, 17, 1, 1, 488, 21, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 48, 2, 66, 86, 4, 8]
[1, 320, 20, 1, 1, 191, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 130, 2, 65, 170, 4, 8]
[1, 476, 9, 2, 0, 0, 0, 0, 1, 115, 3, 1, 0, 0, 0, 0, 1, 8, 7, 2, 65, 20, 5, 8]
[1, 3080, 24, 2, 0, 0, 0, 0, 1, 792, 16, 2, 0, 0, 0, 0, 1, 8, 5, 3, 67, 45, 7, 13]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 928, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 67, 25, 1, 8]
[1, 576, 26, 1, 1, 448, 11, 1, 1, 849, 19, 3, 1, 326, 30, 2, 1, 8, 66, 6, 67, 152, 13, 8]
[1, 824, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 78, 1, 65, 84, 2, 2248]
[1, 664, 22, 1, 1, 1943, 66, 3, 1, 599, 5, 1, 1, 320, 51, 2, 1, 7, 24, 6, 67, 167, 13, 8]
[0, 0, 0, 0, 1, 664, 13, 1, 1, 1376, 27, 1, 1, 1090, 60, 4, 1, 8, 71, 5, 68, 171, 11, 8]
[1, 1104, 19, 1, 1, 839, 8, 1, 1, 305, 21, 1, 1, 88, 7, 1, 1, 8, 66, 4, 66, 121, 8, 9]
[1, 599, 21, 1, 0, 0, 0, 0, 1, 440, 7, 1, 0, 0, 0, 0, 1, 8, 66, 2, 67, 95, 4, 9]
[1, 344, 17, 1, 1, 1031, 2, 1, 1, 1832, 66, 1, 1, 192, 6, 1, 1, 8, 39, 4, 66, 130, 8, 8]
[0, 0, 0, 0, 1, 1080, 47, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 49, 2, 66, 96, 4, 7]
[1, 864, 38, 1, 1, 705, 32, 1, 1, 319, 5, 1, 0, 0, 0, 0, 1, 9, 11, 3, 67, 85, 6, 8]
[1, 359, 22, 1, 0, 0, 0, 0, 1, 1244, 9, 1, 0, 0, 0, 0, 1, 8, 39, 2, 67, 70, 4, 11]
[1, 407, 3, 1, 0, 0, 0, 0, 1, 536, 9, 1, 0, 0, 0, 0, 1, 9, 2, 1, 65, 14, 3, 8]
[1, 1287, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 6, 1, 8]
[1, 735, 18, 1, 1, 328, 60, 1, 1, 536, 5, 1, 0, 0, 0, 0, 1, 8, 42, 3, 67, 124, 6, 8]
[1, 25, 7, 1, 1, 3442, 39, 2, 1, 569, 9, 1, 1, 249, 25, 1, 1, 9, 50, 4, 67, 130, 9, 23]
