event_type;pos_x;pos_y;time
mouse_move;960;540;1488040699889
mouse_move;957;540;1488040699896
mouse_move;948;536;1488040699905
mouse_move;937;529;1488040699912
mouse_move;927;523;1488040699921
mouse_move;919;519;1488040699929
mouse_move;913;518;1488040699937
mouse_move;911;518;1488040699944
mouse_move;910;518;1488040699953
mouse_move;909;518;1488040699961
mouse_move;909;518;1488040700480
mouse_move;906;516;1488040700488
mouse_move;899;511;1488040700496
mouse_move;890;504;1488040700504
mouse_move;882;498;1488040700513
mouse_move;876;494;1488040700521
mouse_move;870;491;1488040700528
mouse_move;867;490;1488040700536
mouse_move;866;490;1488040700937
mouse_move;866;490;1488040701696
mouse_move;867;490;1488040701705
mouse_move;869;489;1488040701713
mouse_move;871;489;1488040701721
mouse_move;873;489;1488040701728
mouse_move;874;489;1488040701736
mouse_move;875;489;1488040701745
mouse_move;875;489;1488040701753
mouse_move;877;490;1488040701761
mouse_move;877;492;1488040701769
mouse_move;879;495;1488040701777
mouse_move;880;498;1488040701784
mouse_move;881;500;1488040701793
mouse_move;882;501;1488040701800
mouse_move;882;502;1488040701825
mouse_move;879;502;1488040701832
mouse_move;877;503;1488040702225
mouse_move;877;503;1488040702232
mouse_move;877;503;1488040702241
mouse_move;877;503;1488040702249
mouse_move;877;501;1488040702262
mouse_move;877;499;1488040702264
mouse_move;877;498;1488040702272
mouse_move;877;497;1488040702281
mouse_move;877;495;1488040702288
mouse_move;877;495;1488040722184
mouse_move;878;494;1488040722200
mouse_move;878;494;1488040722209
mouse_move;878;494;1488040722216
mouse_move;878;493;1488040722232
mouse_move;878;492;1488040722256
mouse_move;879;492;1488040723104
mouse_move;879;492;1488040723128
mouse_move;879;492;1488040723152
mouse_move;879;493;1488040723161
mouse_move;880;493;1488040723168
mouse_move;880;493;1488040723273
mouse_move;880;493;1488040723409
mouse_move;881;493;1488040723584
mouse_move;881;494;1488040723632
mouse_move;882;494;1488040724313
mouse_move;882;494;1488040724761
mouse_move;882;495;1488040724793
mouse_move;882;495;1488040724816
mouse_move;882;496;1488040724865
mouse_move;882;497;1488040725353
mouse_move;882;497;1488040725361
mouse_move;882;498;1488040725376
mouse_move;882;498;1488040725400
mouse_move;882;499;1488040726393
mouse_move;882;499;1488040726400
mouse_move;882;500;1488040726425
mouse_move;882;501;1488040726432
mouse_move;882;501;1488040726457
mouse_move;882;502;1488040726465
mouse_move;882;502;1488040726521
mouse_move;882;502;1488040726553
mouse_move;881;503;1488040726568
mouse_move;881;503;1488040726584
mouse_move;881;504;1488040726593
mouse_move;881;505;1488040726633
mouse_move;881;505;1488040726681
mouse_move;881;506;1488040726888
mouse_move;880;506;1488040726897
mouse_move;880;506;1488040726936
mouse_move;880;507;1488040726977
mouse_move;879;507;1488040726985
mouse_move;879;507;1488040727000
mouse_move;878;508;1488040727008
mouse_move;878;509;1488040727025
mouse_move;877;509;1488040727032
mouse_move;876;509;1488040727040
mouse_move;875;510;1488040727048
mouse_move;874;510;1488040727056
mouse_move;873;510;1488040727065
mouse_move;872;511;1488040727073
mouse_move;870;512;1488040727081
mouse_move;870;512;1488040727089
mouse_move;869;512;1488040727096
mouse_move;868;512;1488040727104
mouse_move;868;513;1488040727117
mouse_move;866;513;1488040727120
mouse_move;865;514;1488040727128
mouse_move;864;515;1488040727136
mouse_move;864;515;1488040727144
mouse_move;863;515;1488040727153
mouse_move;863;515;1488040727160
mouse_move;862;516;1488040727177
mouse_move;862;516;1488040727185
mouse_move;861;516;1488040727193
mouse_move;860;516;1488040727201
mouse_move;860;516;1488040727216
mouse_move;859;517;1488040727232
mouse_move;859;517;1488040727248
mouse_move;859;518;1488040727256
mouse_move;859;519;1488040727264
mouse_move;857;519;1488040727273
mouse_move;857;520;1488040727281
