[1, 2033, 29, 2, 0, 0, 0, 0, 1, 282, 28, 2, 0, 0, 0, 0, 1, 9, 78, 4, 83, 134, 8, 7]
[1, 112, 10, 1, 1, 1177, 37, 1, 1, 768, 43, 2, 1, 0, 0, 1, 1, 8, 80, 5, 66, 171, 10, 8]
[0, 0, 0, 0, 1, 903, 58, 2, 1, 304, 45, 2, 1, 416, 19, 1, 1, 8, 131, 4, 67, 254, 9, 9]
[1, 912, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 47, 1, 65, 49, 2, 8]
[1, 1616, 14, 2, 1, 312, 13, 1, 1, 600, 30, 2, 0, 0, 0, 0, 1, 8, 58, 4, 66, 115, 9, 64]
[1, 336, 16, 1, 0, 0, 0, 0, 1, 512, 6, 1, 0, 0, 0, 0, 1, 19, 124, 2, 67, 147, 4, 24]
[1, 272, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 16, 1, 65, 20, 2, 8]
[1, 2360, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 7, 1, 16]
[1, 32, 9, 1, 0, 0, 0, 0, 1, 1080, 14, 1, 0, 0, 0, 0, 1, 8, 53, 1, 67, 76, 3, 8]
[1, 324, 17, 2, 0, 0, 0, 0, 1, 296, 28, 2, 0, 0, 0, 0, 1, 8, 67, 4, 65, 113, 8, 16]
[1, 1152, 58, 1, 1, 320, 31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23, 2, 66, 112, 4, 8]
[1, 1312, 73, 2, 1, 448, 23, 1, 1, 328, 6, 1, 0, 0, 0, 0, 1, 8, 9, 3, 67, 111, 7, 8]
[1, 2199, 19, 1, 0, 0, 0, 0, 1, 96, 8, 1, 0, 0, 0, 0, 1, 8, 4, 1, 65, 31, 3, 8]
[1, 609, 40, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 40, 1, 17]
[1, 1248, 25, 1, 1, 697, 45, 1, 1, 441, 21, 1, 0, 0, 0, 0, 1, 18, 4, 2, 67, 95, 5, 8]
[0, 0, 0, 0, 1, 831, 66, 2, 1, 409, 32, 2, 1, 25, 18, 2, 1, 8, 149, 5, 67, 264, 11, 8]
[1, 1547, 51, 3, 1, 1120, 26, 1, 1, 1399, 20, 2, 0, 0, 0, 0, 1, 9, 12, 5, 65, 108, 11, 15]
[1, 2913, 19, 2, 0, 0, 0, 0, 1, 1504, 7, 1, 0, 0, 0, 0, 1, 9, 6, 2, 65, 32, 5, 17]
[1, 1008, 91, 1, 0, 0, 0, 0, 1, 776, 9, 1, 0, 0, 0, 0, 1, 3, 237, 2, 67, 337, 4, 16]
[1, 80, 19, 2, 1, 904, 61, 2, 1, 608, 36, 1, 0, 0, 0, 0, 1, 8, 120, 5, 66, 235, 10, 8]
[1, 360, 41, 2, 1, 592, 29, 1, 1, 1352, 52, 2, 0, 0, 0, 0, 1, 8, 102, 5, 66, 224, 10, 13]
[1, 376, 53, 1, 1, 352, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 71, 2, 66, 151, 4, 16]
[1, 1040, 87, 2, 1, 512, 27, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 115, 3, 65, 229, 6, 8]
[1, 2096, 18, 1, 1, 344, 22, 1, 1, 344, 28, 1, 1, 0, 0, 1, 1, 8, 8, 3, 66, 76, 7, 8]
[0, 0, 0, 0, 1, 1952, 14, 1, 1, 1096, 5, 1, 1, 384, 25, 1, 1, 8, 67, 3, 67, 112, 6, 8]
[1, 552, 20, 1, 1, 152, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 45, 2, 65, 81, 4, 8]
[1, 512, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 40, 1, 65, 47, 2, 9]
[1, 1537, 52, 1, 1, 568, 45, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 54, 2, 66, 151, 4, 8]
