event_type;key_code;key_code_readable;scan_code;alt_pressed;time
key_up;13;Return;28;False;1488551580641
key_down;68;D;32;False;1488551805345
key_up;68;D;32;False;1488551805521
key_down;65;A;30;False;1488551861280
key_down;65;A;30;False;1488551861780
key_down;65;A;30;False;1488551861814
key_down;65;A;30;False;1488551861846
key_down;65;A;30;False;1488551861879
key_down;65;A;30;False;1488551861913
key_down;65;A;30;False;1488551861946
key_down;65;A;30;False;1488551861978
key_down;65;A;30;False;1488551862012
key_down;65;A;30;False;1488551862045
key_down;65;A;30;False;1488551862077
key_down;65;A;30;False;1488551862110
key_up;65;A;30;False;1488551862129
key_down;87;W;17;False;1488551862364
key_down;87;W;17;False;1488551862853
key_down;87;W;17;False;1488551862886
key_down;87;W;17;False;1488551862919
key_down;87;W;17;False;1488551862952
key_down;87;W;17;False;1488551862985
key_down;87;W;17;False;1488551863018
key_down;87;W;17;False;1488551863051
key_down;87;W;17;False;1488551863084
key_down;87;W;17;False;1488551863117
key_down;87;W;17;False;1488551863150
key_down;87;W;17;False;1488551863183
key_down;87;W;17;False;1488551863216
key_down;87;W;17;False;1488551863249
key_down;87;W;17;False;1488551863282
key_down;87;W;17;False;1488551863315
key_down;87;W;17;False;1488551863348
key_down;87;W;17;False;1488551863381
key_down;87;W;17;False;1488551863414
key_down;87;W;17;False;1488551863447
key_down;87;W;17;False;1488551863480
key_down;87;W;17;False;1488551863513
key_down;87;W;17;False;1488551863547
key_down;87;W;17;False;1488551863579
key_down;87;W;17;False;1488551863612
key_down;87;W;17;False;1488551863645
key_down;87;W;17;False;1488551863678
key_down;87;W;17;False;1488551863711
key_down;87;W;17;False;1488551863744
key_down;87;W;17;False;1488551863777
key_down;87;W;17;False;1488551863810
key_down;87;W;17;False;1488551863843
key_down;87;W;17;False;1488551863877
key_down;87;W;17;False;1488551863909
key_down;87;W;17;False;1488551863942
key_down;87;W;17;False;1488551863975
key_down;87;W;17;False;1488551864008
key_down;87;W;17;False;1488551864041
key_down;87;W;17;False;1488551864074
key_down;87;W;17;False;1488551864107
key_down;87;W;17;False;1488551864140
key_down;87;W;17;False;1488551864173
key_down;87;W;17;False;1488551864206
key_down;87;W;17;False;1488551864239
key_down;87;W;17;False;1488551864272
key_down;87;W;17;False;1488551864305
key_down;87;W;17;False;1488551864338
key_down;87;W;17;False;1488551864371
key_down;87;W;17;False;1488551864405
key_down;87;W;17;False;1488551864437
key_down;87;W;17;False;1488551864470
key_down;87;W;17;False;1488551864503
key_down;87;W;17;False;1488551864536
key_down;87;W;17;False;1488551864569
key_down;87;W;17;False;1488551864602
key_down;87;W;17;False;1488551864635
key_down;87;W;17;False;1488551864668
key_down;87;W;17;False;1488551864701
key_down;87;W;17;False;1488551864734
key_down;87;W;17;False;1488551864767
key_down;87;W;17;False;1488551864800
key_down;87;W;17;False;1488551864833
key_down;87;W;17;False;1488551864866
key_down;87;W;17;False;1488551864899
key_down;87;W;17;False;1488551864933
key_down;87;W;17;False;1488551864965
key_down;87;W;17;False;1488551864998
