event_type;pos_x;pos_y;time
mouse_move;644;797;1487877936010
mouse_move;644;797;1487877936019
mouse_move;648;795;1487877936026
mouse_move;655;792;1487877936035
mouse_move;659;791;1487877936043
mouse_move;663;791;1487877936051
mouse_move;671;792;1487877936058
mouse_move;683;799;1487877936067
mouse_move;698;812;1487877936075
mouse_move;712;827;1487877936082
mouse_move;725;846;1487877936091
mouse_move;737;865;1487877936099
mouse_move;744;878;1487877936106
mouse_move;751;889;1487877936117
mouse_move;756;899;1487877936123
mouse_move;759;907;1487877936131
mouse_move;762;917;1487877936139
mouse_move;766;925;1487877936146
mouse_move;768;932;1487877936154
mouse_move;769;939;1487877936163
mouse_move;769;943;1487877936235
mouse_move;770;943;1487877936243
mouse_move;771;943;1487877936251
mouse_move;773;943;1487877936258
mouse_move;773;942;1487877936266
mouse_move;774;942;1487877936307
mouse_move;774;942;1487877936315
mouse_move;774;942;1487877936394
mouse_move;775;940;1487877936402
mouse_move;780;931;1487877936411
mouse_move;789;913;1487877936419
mouse_move;803;889;1487877936427
mouse_move;821;866;1487877936435
mouse_move;847;844;1487877936446
mouse_move;881;828;1487877936450
mouse_move;924;817;1487877936458
mouse_move;970;817;1487877936467
mouse_move;1015;823;1487877936475
mouse_move;1051;840;1487877936483
mouse_move;1082;854;1487877936491
mouse_move;1103;864;1487877936499
mouse_move;1120;878;1487877936507
mouse_move;1132;893;1487877936515
mouse_move;1132;905;1487877936978
mouse_move;1132;905;1487877936986
mouse_move;1132;903;1487877936994
mouse_move;1133;898;1487877937002
mouse_move;1133;889;1487877937011
mouse_move;1133;881;1487877937019
mouse_move;1134;872;1487877937027
mouse_move;1136;864;1487877937034
mouse_move;1137;857;1487877937043
mouse_move;1140;850;1487877937051
mouse_move;1143;845;1487877937064
mouse_move;1146;840;1487877937066
mouse_move;1150;836;1487877937074
mouse_move;1152;830;1487877937082
mouse_move;1154;825;1487877937090
mouse_move;1154;822;1487877937099
mouse_move;1152;819;1487877937107
mouse_move;1151;817;1487877937115
mouse_move;1149;815;1487877937122
mouse_move;1148;813;1487877937131
mouse_move;1147;812;1487877937139
mouse_move;1146;811;1487877937147
mouse_move;1145;810;1487877937155
mouse_move;1144;810;1487877937162
mouse_move;1144;809;1487877937171
mouse_move;1143;809;1487877937178
mouse_move;1143;809;1487877937186
mouse_move;1143;808;1487877937194
mouse_move;1142;807;1487877937203
mouse_move;1141;806;1487877937210
mouse_move;1141;804;1487877937222
mouse_move;1141;802;1487877937226
mouse_move;1139;799;1487877937235
mouse_move;1138;796;1487877937243
mouse_move;1138;793;1487877937251
mouse_move;1138;789;1487877937258
mouse_move;1137;784;1487877937267
mouse_move;1137;779;1487877937275
mouse_move;1137;772;1487877937282
mouse_move;1137;764;1487877937290
mouse_move;1137;757;1487877937299
mouse_move;1137;749;1487877937307
mouse_move;1137;740;1487877937315
mouse_move;1137;728;1487877937323
mouse_move;1137;716;1487877937331
mouse_move;1137;704;1487877937339
mouse_move;1137;691;1487877937346
mouse_move;1137;678;1487877937355
mouse_move;1137;663;1487877937363
mouse_move;1134;646;1487877937371
mouse_move;1130;625;1487877937393
mouse_move;1119;584;1487877937394
mouse_move;1113;567;1487877937403
mouse_move;1110;551;1487877937410
mouse_move;1108;539;1487877937419
mouse_move;1107;527;1487877937426
mouse_move;1107;516;1487877937435
mouse_move;1107;506;1487877937443
mouse_move;1107;497;1487877937451
mouse_move;1107;488;1487877937458
mouse_move;1108;480;1487877937467
mouse_move;1109;473;1487877937475
mouse_move;1109;469;1487877937483
mouse_move;1110;465;1487877937490
mouse_move;1111;460;1487877937499
mouse_move;1112;458;1487877937507
mouse_move;1113;456;1487877937514
mouse_move;1113;455;1487877937522
mouse_move;1114;453;1487877937531
mouse_move;1115;453;1487877937539
mouse_move;1115;453;1487877937566
mouse_move;1116;453;1487877937570
mouse_move;1116;453;1487877937578
mouse_move;1117;453;1487877937586
mouse_move;1119;452;1487877937594
mouse_move;1121;452;1487877937603
mouse_move;1124;452;1487877937611
mouse_move;1130;452;1487877937618
mouse_move;1136;455;1487877937626
mouse_move;1143;459;1487877937635
mouse_move;1152;463;1487877937643
mouse_move;1159;466;1487877937651
mouse_move;1166;469;1487877937658
mouse_move;1172;471;1487877937667
mouse_move;1175;473;1487877937675
mouse_move;1177;474;1487877937683
mouse_move;1180;476;1487877937691
mouse_move;1182;478;1487877937699
mouse_move;1186;481;1487877937706
mouse_move;1187;483;1487877937715
mouse_move;1188;484;1487877937728
mouse_move;1188;485;1487877937731
mouse_move;1189;486;1487877937738
mouse_move;1189;487;1487877937746
mouse_move;1189;488;1487877937835
mouse_move;1189;488;1487877937843
mouse_move;1189;489;1487877937851
mouse_move;1189;491;1487877937859
mouse_move;1189;491;1487877937866
mouse_move;1189;492;1487877937882
mouse_move;1189;492;1487877938907
mouse_move;1189;492;1487877939019
mouse_move;1188;492;1487877939027
mouse_move;1187;493;1487877939035
mouse_move;1186;494;1487877939043
mouse_move;1185;494;1487877939058
mouse_move;1185;494;1487877939067
mouse_move;1183;495;1487877939874
mouse_move;1183;495;1487877939883
mouse_move;1182;495;1487877939890
mouse_move;1182;495;1487877939903
mouse_move;1181;496;1487877939914
mouse_move;1180;496;1487877939922
mouse_move;1180;497;1487877939939
mouse_move;1179;497;1487877939947
mouse_move;1179;497;1487877939971
mouse_move;1178;497;1487877940330
mouse_move;1177;498;1487877940338
mouse_move;1177;498;1487877940354
mouse_move;1176;498;1487877940363
mouse_move;1176;498;1487877940370
mouse_move;1176;498;1487877940426
mouse_move;1175;498;1487877941835
mouse_move;1173;499;1487877941843
mouse_move;1173;499;1487877941851
mouse_move;1171;500;1487877941858
mouse_move;1171;500;1487877941866
mouse_move;1170;500;1487877941883
mouse_move;1170;501;1487877941891
mouse_move;1169;501;1487877941899
mouse_move;1169;501;1487877941915
mouse_move;1168;501;1487877941923
mouse_move;1167;501;1487877941931
mouse_move;1167;502;1487877941946
mouse_move;1166;502;1487877941954
mouse_move;1166;502;1487877941971
mouse_move;1165;502;1487877941987
mouse_move;1165;502;1487877941995
mouse_move;1164;502;1487877942003
mouse_move;1163;502;1487877942010
mouse_move;1162;503;1487877942019
mouse_move;1162;503;1487877942027
mouse_move;1161;503;1487877942035
mouse_move;1160;504;1487877942042
mouse_move;1160;504;1487877942051
mouse_move;1159;504;1487877942058
mouse_move;1159;504;1487877942067
mouse_move;1159;504;1487877942083
mouse_move;1158;504;1487877942115
mouse_move;1158;504;1487877942139
mouse_move;1158;505;1487877942210
mouse_move;1156;505;1487877975818
mouse_move;1155;505;1487877975826
mouse_move;1154;506;1487877975835
mouse_move;1154;506;1487877975851
mouse_move;1153;506;1487877975859
mouse_move;1153;507;1487877976371
mouse_move;1153;507;1487877976378
mouse_move;1153;507;1487877976410
