event_type;key_code;key_code_readable;scan_code;alt_pressed;time
key_up;13;Return;28;False;1487877690555
key_down;27;Escape;1;False;1487877843931
key_up;27;Escape;1;False;1487877844074
key_down;87;W;17;False;1487878202234
key_down;87;W;17;False;1487878202734
key_up;87;W;17;False;1487878202746
key_down;87;W;17;False;1487878202954
key_down;87;W;17;False;1487878203454
key_down;87;W;17;False;1487878203487
key_down;87;W;17;False;1487878203520
key_down;87;W;17;False;1487878203553
key_down;87;W;17;False;1487878203586
key_down;87;W;17;False;1487878203619
key_down;87;W;17;False;1487878203652
key_down;87;W;17;False;1487878203685
key_down;87;W;17;False;1487878203718
key_down;87;W;17;False;1487878203751
key_down;87;W;17;False;1487878203784
key_down;87;W;17;False;1487878203817
key_down;87;W;17;False;1487878203850
key_down;87;W;17;False;1487878203883
key_down;87;W;17;False;1487878203916
key_down;87;W;17;False;1487878203949
key_down;87;W;17;False;1487878203983
key_down;87;W;17;False;1487878204015
key_down;87;W;17;False;1487878204048
key_down;87;W;17;False;1487878204081
key_down;87;W;17;False;1487878204114
key_down;87;W;17;False;1487878204147
key_down;87;W;17;False;1487878204180
key_down;87;W;17;False;1487878204213
key_down;87;W;17;False;1487878204246
key_down;87;W;17;False;1487878204279
key_down;87;W;17;False;1487878204312
key_down;87;W;17;False;1487878204345
key_down;87;W;17;False;1487878204379
key_down;87;W;17;False;1487878204411
key_down;87;W;17;False;1487878204445
key_down;87;W;17;False;1487878204477
key_down;87;W;17;False;1487878204510
key_down;87;W;17;False;1487878204543
key_down;87;W;17;False;1487878204576
key_down;87;W;17;False;1487878204610
key_down;87;W;17;False;1487878204642
key_down;87;W;17;False;1487878204675
key_down;87;W;17;False;1487878204708
key_down;87;W;17;False;1487878204741
key_down;87;W;17;False;1487878204774
key_down;87;W;17;False;1487878204807
key_down;87;W;17;False;1487878204840
key_down;87;W;17;False;1487878204873
key_down;87;W;17;False;1487878204907
key_down;87;W;17;False;1487878204939
key_down;87;W;17;False;1487878204972
key_down;87;W;17;False;1487878205005
key_down;87;W;17;False;1487878205038
key_down;87;W;17;False;1487878205071
key_down;87;W;17;False;1487878205104
key_down;87;W;17;False;1487878205137
key_down;87;W;17;False;1487878205170
key_down;87;W;17;False;1487878205203
key_down;87;W;17;False;1487878205236
key_down;87;W;17;False;1487878205269
key_down;87;W;17;False;1487878205302
key_down;87;W;17;False;1487878205335
key_down;87;W;17;False;1487878205368
key_down;87;W;17;False;1487878205401
key_down;87;W;17;False;1487878205434
key_down;87;W;17;False;1487878205468
key_down;87;W;17;False;1487878205500
key_down;87;W;17;False;1487878205533
key_down;87;W;17;False;1487878205566
key_down;87;W;17;False;1487878205599
key_down;87;W;17;False;1487878205632
key_down;87;W;17;False;1487878205665
key_down;87;W;17;False;1487878205698
key_down;87;W;17;False;1487878205731
key_down;87;W;17;False;1487878205764
key_down;87;W;17;False;1487878205797
key_down;87;W;17;False;1487878205830
key_down;87;W;17;False;1487878205863
key_down;87;W;17;False;1487878205897
key_down;87;W;17;False;1487878205930
key_down;87;W;17;False;1487878205962
key_down;87;W;17;False;1487878205995
key_down;87;W;17;False;1487878206028
key_down;87;W;17;False;1487878206061
key_down;87;W;17;False;1487878206094
key_down;87;W;17;False;1487878206127
key_down;87;W;17;False;1487878206160
key_down;87;W;17;False;1487878206194
key_down;87;W;17;False;1487878206226
key_down;87;W;17;False;1487878206259
key_down;87;W;17;False;1487878206292
key_down;87;W;17;False;1487878206325
key_down;87;W;17;False;1487878206358
key_down;87;W;17;False;1487878206391
key_down;87;W;17;False;1487878206424
key_down;87;W;17;False;1487878206457
key_down;87;W;17;False;1487878206490
key_down;87;W;17;False;1487878206523
key_down;87;W;17;False;1487878206556
key_down;87;W;17;False;1487878206589
key_down;87;W;17;False;1487878206622
key_down;87;W;17;False;1487878206655
key_down;87;W;17;False;1487878206688
key_down;87;W;17;False;1487878206721
key_down;87;W;17;False;1487878206755
key_down;87;W;17;False;1487878206787
key_down;87;W;17;False;1487878206820
key_down;87;W;17;False;1487878206853
key_down;87;W;17;False;1487878206886
key_down;87;W;17;False;1487878206919
key_down;87;W;17;False;1487878206952
key_down;87;W;17;False;1487878206985
key_down;87;W;17;False;1487878207018
key_up;87;W;17;False;1487878207050
key_down;87;W;17;False;1487878208138
key_down;87;W;17;False;1487878208638
key_down;87;W;17;False;1487878208672
key_down;87;W;17;False;1487878208704
key_down;87;W;17;False;1487878208737
key_down;87;W;17;False;1487878208770
key_down;87;W;17;False;1487878208804
key_down;87;W;17;False;1487878208836
key_down;87;W;17;False;1487878208870
key_down;87;W;17;False;1487878208902
key_down;87;W;17;False;1487878208935
key_down;87;W;17;False;1487878208968
key_down;87;W;17;False;1487878209002
key_down;87;W;17;False;1487878209035
key_down;87;W;17;False;1487878209067
key_up;87;W;17;False;1487878209082
key_down;87;W;17;False;1487878209482
key_down;68;D;32;False;1487878209514
key_up;87;W;17;False;1487878209642
key_up;68;D;32;False;1487878209962
key_down;87;W;17;False;1487878210042
key_up;87;W;17;False;1487878210442
key_down;87;W;17;False;1487878210842
key_down;68;D;32;False;1487878211114
key_up;87;W;17;False;1487878211162
key_up;68;D;32;False;1487878211290
key_down;87;W;17;False;1487878265898
key_up;87;W;17;False;1487878266026
key_down;65;A;30;False;1487878286634
key_up;65;A;30;False;1487878286650
key_down;83;S;31;False;1487878286810
key_up;83;S;31;False;1487878286874
key_down;83;S;31;False;1487878286954
key_up;83;S;31;False;1487878287018
