event_type;pos_x;pos_y;time
mouse_move;907;1033;1488645458947
mouse_move;910;1033;1488645458955
mouse_move;918;1040;1488645458963
mouse_move;929;1046;1488645458970
mouse_move;942;1055;1488645458978
mouse_move;960;1063;1488645458987
mouse_move;972;1067;1488645458995
mouse_move;981;1072;1488645459003
mouse_move;987;1074;1488645459011
mouse_move;989;1074;1488645459131
mouse_move;989;1074;1488645459139
mouse_move;989;1070;1488645459147
mouse_move;987;1064;1488645459155
mouse_move;985;1057;1488645459163
mouse_move;980;1051;1488645459171
mouse_move;975;1047;1488645459178
mouse_move;972;1045;1488645459186
mouse_move;970;1045;1488645459194
mouse_move;968;1043;1488645459203
mouse_move;966;1043;1488645459211
mouse_move;965;1041;1488645459222
mouse_move;963;1040;1488645459227
mouse_move;963;1039;1488645459235
mouse_move;960;1038;1488645459242
mouse_move;960;1037;1488645459258
mouse_move;958;1036;1488645459299
mouse_move;957;1036;1488645459307
mouse_move;955;1036;1488645459314
mouse_move;953;1037;1488645459323
mouse_move;949;1038;1488645459331
mouse_move;943;1039;1488645459339
mouse_move;937;1039;1488645459346
mouse_move;932;1040;1488645459354
mouse_move;928;1040;1488645459363
mouse_move;925;1041;1488645459371
mouse_move;922;1041;1488645459379
mouse_move;920;1041;1488645459387
mouse_move;919;1041;1488645459395
mouse_move;918;1041;1488645459403
mouse_move;917;1041;1488645459410
mouse_move;917;1042;1488645459423
mouse_move;915;1042;1488645459426
mouse_move;915;1042;1488645459434
mouse_move;914;1042;1488645459442
mouse_move;911;1042;1488645459450
mouse_move;910;1042;1488645459458
mouse_move;907;1042;1488645459466
mouse_move;903;1043;1488645459474
mouse_move;899;1043;1488645459482
mouse_move;895;1043;1488645459491
mouse_move;891;1043;1488645459499
mouse_move;888;1043;1488645459506
mouse_move;885;1043;1488645459515
mouse_move;883;1043;1488645459523
mouse_move;880;1044;1488645459530
mouse_move;879;1044;1488645459539
mouse_move;878;1044;1488645459546
mouse_move;877;1044;1488645459554
mouse_move;874;1045;1488645459563
mouse_move;872;1045;1488645459570
mouse_move;870;1045;1488645459583
mouse_move;868;1045;1488645459586
mouse_move;866;1045;1488645459594
mouse_move;862;1045;1488645459603
mouse_move;858;1045;1488645459611
mouse_move;852;1045;1488645459618
mouse_move;848;1045;1488645459627
mouse_move;845;1045;1488645459634
mouse_move;840;1045;1488645459642
mouse_move;837;1045;1488645459650
mouse_move;833;1045;1488645459659
mouse_move;830;1045;1488645459667
mouse_move;826;1047;1488645459674
mouse_move;824;1048;1488645459682
mouse_move;823;1049;1488645459691
mouse_move;821;1049;1488645459699
mouse_move;821;1050;1488645459707
mouse_move;820;1051;1488645459739
mouse_down_left;820;1052;1488645459955
mouse_move;820;1052;1488645460355
mouse_move;820;1051;1488645460398
mouse_move;870;1018;1488645460398
mouse_move;1028;964;1488645460398
mouse_move;1069;959;1488645460402
mouse_move;1079;958;1488645460411
mouse_move;1087;955;1488645460419
mouse_move;1094;954;1488645460426
mouse_move;1098;953;1488645460434
mouse_move;1103;952;1488645460442
mouse_move;1107;950;1488645460450
mouse_move;1111;949;1488645460458
mouse_move;1115;947;1488645460466
mouse_move;1118;946;1488645460474
mouse_move;1122;946;1488645460482
mouse_move;1126;945;1488645460490
mouse_move;1130;943;1488645460498
mouse_move;1134;943;1488645460506
mouse_move;1137;942;1488645460514
mouse_move;1143;941;1488645460522
mouse_move;1147;940;1488645460530
mouse_move;1153;939;1488645460541
mouse_move;1158;939;1488645460546
mouse_move;1163;939;1488645460555
mouse_move;1168;939;1488645460563
mouse_move;1174;938;1488645460571
mouse_move;1177;938;1488645460579
mouse_move;1180;937;1488645460587
mouse_move;1182;937;1488645460595
mouse_move;1182;937;1488645460603
mouse_move;1183;937;1488645461298
mouse_move;1184;936;1488645461307
mouse_move;1184;935;1488645461314
mouse_move;1185;934;1488645461322
mouse_move;1186;932;1488645461354
mouse_move;1186;932;1488645507387
mouse_move;1187;932;1488645507395
mouse_move;1189;932;1488645507403
mouse_move;1191;931;1488645507411
mouse_move;1193;931;1488645507419
mouse_move;1195;930;1488645507427
mouse_move;1196;930;1488645507538
mouse_move;1196;930;1488645507547
mouse_move;1195;927;1488645507555
mouse_move;1190;920;1488645507563
mouse_move;1182;908;1488645507571
mouse_move;1170;891;1488645507579
mouse_move;1157;865;1488645507586
mouse_move;1154;837;1488645507595
mouse_move;1154;807;1488645507602
mouse_move;1154;785;1488645507611
mouse_move;1159;763;1488645507619
mouse_move;1165;746;1488645507627
mouse_move;1172;735;1488645507634
mouse_move;1179;726;1488645507642
mouse_move;1185;719;1488645507651
mouse_move;1189;714;1488645507659
mouse_move;1191;709;1488645507667
mouse_move;1192;707;1488645507675
mouse_move;1192;705;1488645507683
mouse_move;1192;703;1488645507691
mouse_move;1190;701;1488645507704
mouse_move;1189;699;1488645507706
mouse_move;1186;697;1488645507714
mouse_move;1182;696;1488645507722
mouse_move;1179;694;1488645507730
mouse_move;1175;693;1488645507739
mouse_move;1174;693;1488645507747
mouse_down_left;1173;693;1488645507747
mouse_move;1173;693;1488645507755
mouse_move;1173;694;1488645507763
mouse_move;1172;695;1488645507770
mouse_move;1171;699;1488645507778
mouse_move;1168;705;1488645507787
mouse_move;1166;711;1488645507795
mouse_move;1165;715;1488645507802
mouse_move;1162;722;1488645507810
mouse_move;1160;727;1488645507818
mouse_move;1155;732;1488645507827
mouse_move;1151;734;1488645507835
mouse_move;1149;737;1488645507842
mouse_move;1146;737;1488645507855
mouse_move;1144;737;1488645507866
mouse_move;1143;737;1488645507906
mouse_move;1143;737;1488645507914
mouse_move;1144;736;1488645507923
mouse_move;1147;735;1488645507931
mouse_move;1153;732;1488645507939
mouse_move;1160;728;1488645507947
mouse_move;1169;722;1488645507955
mouse_move;1171;720;1488645508090
mouse_move;1174;720;1488645508195
mouse_move;1174;711;1488645508203
mouse_move;1174;703;1488645508211
mouse_move;1173;697;1488645508218
mouse_move;1172;693;1488645508227
mouse_move;1170;689;1488645508235
mouse_move;1169;687;1488645508243
mouse_move;1167;686;1488645508251
mouse_move;1166;685;1488645508259
mouse_move;1164;684;1488645508266
mouse_move;1162;684;1488645508278
mouse_move;1161;684;1488645508282
mouse_move;1159;684;1488645508291
mouse_move;1158;684;1488645508298
mouse_move;1158;683;1488645508306
mouse_move;1157;683;1488645508403
mouse_move;1156;683;1488645508411
mouse_move;1156;683;1488645508419
mouse_move;1155;683;1488645508427
mouse_move;1154;683;1488645508435
mouse_move;1153;684;1488645508443
mouse_move;1150;687;1488645508450
mouse_move;1148;690;1488645508458
mouse_move;1144;695;1488645508467
mouse_move;1140;700;1488645508474
mouse_move;1134;706;1488645508482
mouse_move;1129;712;1488645508490
mouse_move;1121;720;1488645508498
mouse_move;1113;727;1488645508506
mouse_move;1105;733;1488645508514
mouse_move;1098;740;1488645508524
mouse_move;1090;745;1488645508530
mouse_move;1083;751;1488645508538
mouse_move;1077;757;1488645508546
mouse_move;1071;761;1488645508554
mouse_move;1067;763;1488645508562
mouse_move;960;540;1488645508570
mouse_move;958;541;1488645508634
mouse_move;958;540;1488645508642
mouse_move;960;537;1488645508650
mouse_move;961;536;1488645508659
mouse_move;963;534;1488645508738
mouse_move;963;533;1488645508746
mouse_move;964;533;1488645508754
mouse_move;964;531;1488645508762
mouse_move;965;528;1488645508770
mouse_move;967;526;1488645508780
mouse_move;968;522;1488645508787
mouse_move;970;516;1488645508795
mouse_move;973;509;1488645508803
mouse_move;975;501;1488645508820
mouse_move;981;481;1488645508826
mouse_move;983;472;1488645508834
mouse_move;986;463;1488645508842
mouse_move;986;458;1488645508850
mouse_move;986;455;1488645508859
mouse_move;986;453;1488645508866
mouse_move;985;450;1488645508874
mouse_move;983;450;1488645508882
mouse_move;982;449;1488645508890
mouse_move;981;448;1488645508898
mouse_move;979;448;1488645508906
mouse_move;977;448;1488645508914
mouse_move;975;448;1488645508922
mouse_move;971;448;1488645508930
mouse_move;966;448;1488645508938
mouse_move;963;448;1488645508946
mouse_move;958;450;1488645508954
mouse_move;955;454;1488645508962
mouse_move;950;456;1488645508971
mouse_move;946;460;1488645508989
mouse_move;941;466;1488645508995
mouse_move;940;469;1488645509003
mouse_move;940;471;1488645509011
mouse_move;938;473;1488645509018
mouse_move;937;475;1488645509026
mouse_move;936;478;1488645509034
mouse_move;934;480;1488645509042
mouse_move;933;483;1488645509050
mouse_move;929;488;1488645509058
mouse_move;926;492;1488645509066
mouse_move;922;498;1488645509074
mouse_move;918;503;1488645509082
mouse_move;914;508;1488645509090
mouse_move;910;514;1488645509098
mouse_move;906;520;1488645509106
mouse_move;902;524;1488645509114
mouse_move;899;530;1488645509122
mouse_move;897;536;1488645509130
mouse_move;895;542;1488645509138
mouse_move;895;547;1488645509150
mouse_move;895;553;1488645509155
mouse_move;895;558;1488645509163
mouse_move;896;564;1488645509171
mouse_move;898;570;1488645509179
mouse_move;900;575;1488645509187
mouse_move;903;581;1488645509194
mouse_move;906;586;1488645509202
mouse_move;910;590;1488645509210
mouse_move;915;594;1488645509218
mouse_move;921;598;1488645509226
mouse_move;926;600;1488645509234
mouse_move;930;603;1488645509242
mouse_move;935;606;1488645509250
mouse_move;938;607;1488645509258
mouse_move;941;608;1488645509266
mouse_move;944;609;1488645509274
mouse_move;947;609;1488645509282
mouse_move;947;609;1488645509290
mouse_move;948;609;1488645509306
mouse_move;948;609;1488645509458
mouse_move;948;608;1488645509594
mouse_move;948;608;1488645509602
mouse_move;945;608;1488645509610
mouse_move;942;608;1488645509618
mouse_move;939;608;1488645509627
mouse_move;936;607;1488645509634
mouse_move;932;606;1488645509643
mouse_move;929;605;1488645509651
mouse_move;924;605;1488645509658
mouse_move;920;603;1488645509667
mouse_move;916;602;1488645509675
mouse_move;913;601;1488645509683
mouse_move;911;601;1488645509691
mouse_move;910;600;1488645509699
mouse_move;910;599;1488645552130
mouse_move;908;599;1488645552139
mouse_move;907;596;1488645552146
mouse_move;905;593;1488645552155
mouse_move;900;587;1488645552162
mouse_move;891;578;1488645552174
mouse_move;879;566;1488645552178
mouse_move;865;554;1488645552186
mouse_move;850;542;1488645552195
mouse_move;835;529;1488645552203
mouse_move;824;516;1488645552211
mouse_move;813;504;1488645552219
mouse_move;812;502;1488645552346
mouse_move;810;502;1488645552459
mouse_move;819;501;1488645552475
mouse_move;819;500;1488645552515
mouse_move;819;496;1488645552523
mouse_move;818;481;1488645552531
mouse_move;813;464;1488645552539
mouse_move;805;449;1488645552546
mouse_move;796;433;1488645552554
mouse_move;787;421;1488645552563
mouse_move;779;412;1488645552571
mouse_move;771;405;1488645552579
mouse_move;764;397;1488645552587
mouse_move;755;389;1488645552598
mouse_move;746;382;1488645552602
mouse_move;740;376;1488645552611
mouse_move;733;370;1488645552619
mouse_move;726;366;1488645552627
mouse_move;720;363;1488645552635
mouse_move;717;362;1488645552643
mouse_move;716;360;1488645552715
mouse_move;716;360;1488645552723
mouse_move;716;358;1488645552731
mouse_move;718;355;1488645552739
mouse_move;720;348;1488645552747
mouse_move;723;342;1488645552755
mouse_move;726;337;1488645552763
mouse_move;727;334;1488645552771
mouse_move;728;331;1488645552778
mouse_move;728;329;1488645552867
mouse_move;728;330;1488645552875
mouse_move;728;333;1488645552899
mouse_move;728;334;1488645552907
mouse_move;728;334;1488645552919
mouse_move;728;336;1488645552923
mouse_move;729;339;1488645552930
mouse_move;730;342;1488645552939
mouse_move;730;345;1488645552947
mouse_move;731;350;1488645552954
mouse_move;733;356;1488645552963
mouse_move;735;364;1488645552970
mouse_move;736;373;1488645552979
mouse_move;739;381;1488645552987
mouse_move;742;391;1488645552995
mouse_move;744;399;1488645553003
mouse_move;747;407;1488645553010
mouse_move;749;416;1488645553018
mouse_move;751;425;1488645553027
mouse_move;752;433;1488645553035
mouse_move;753;440;1488645553043
mouse_move;754;448;1488645553051
mouse_move;755;456;1488645553059
mouse_move;755;463;1488645553067
mouse_move;757;469;1488645553089
mouse_move;760;477;1488645553091
mouse_move;761;479;1488645553098
mouse_move;762;480;1488645553107
mouse_move;763;482;1488645553114
mouse_move;764;482;1488645645883
mouse_move;764;482;1488645645891
mouse_move;761;482;1488645645899
mouse_move;757;481;1488645645907
mouse_move;755;478;1488645645915
mouse_move;751;477;1488645645922
mouse_move;749;474;1488645645931
mouse_move;748;474;1488645645939
mouse_move;746;472;1488645645946
mouse_move;743;471;1488645645955
mouse_move;741;470;1488645645963
mouse_move;738;468;1488645645971
mouse_move;735;468;1488645645979
mouse_move;730;467;1488645645987
mouse_move;727;466;1488645645995
mouse_move;723;465;1488645646007
mouse_move;716;465;1488645646010
mouse_move;712;464;1488645646018
mouse_move;705;463;1488645646026
mouse_move;700;463;1488645646035
mouse_move;694;462;1488645646043
mouse_move;688;461;1488645646051
mouse_move;685;461;1488645646059
mouse_move;681;461;1488645646066
mouse_move;679;461;1488645646075
mouse_move;676;461;1488645646083
mouse_move;675;461;1488645646091
mouse_move;674;461;1488645646099
mouse_move;672;461;1488645646107
mouse_move;670;461;1488645646123
mouse_move;669;461;1488645646203
mouse_move;668;461;1488645646226
mouse_move;668;461;1488645646242
mouse_move;668;461;1488645646259
mouse_move;667;463;1488645646275
mouse_move;667;464;1488645646291
mouse_move;667;465;1488645646299
mouse_move;667;467;1488645646307
mouse_move;667;467;1488645646315
mouse_move;667;468;1488645646323
mouse_move;667;470;1488645646339
mouse_move;667;471;1488645646347
mouse_move;667;471;1488645646355
mouse_move;667;473;1488645646363
mouse_move;667;474;1488645646371
mouse_move;667;475;1488645646378
mouse_move;667;477;1488645646386
mouse_move;667;480;1488645646394
mouse_move;667;482;1488645646403
mouse_move;668;484;1488645646410
mouse_move;668;486;1488645646418
mouse_move;669;488;1488645646426
mouse_move;670;489;1488645646434
mouse_move;671;491;1488645646443
mouse_move;671;493;1488645646451
mouse_move;673;495;1488645646462
mouse_move;674;498;1488645646466
mouse_move;675;500;1488645646475
mouse_move;676;503;1488645646483
mouse_move;677;506;1488645646491
mouse_move;679;510;1488645646499
mouse_move;681;513;1488645646507
mouse_move;682;516;1488645646515
mouse_move;683;519;1488645646523
mouse_move;685;521;1488645646530
mouse_move;686;523;1488645646539
mouse_move;688;525;1488645646546
mouse_move;690;528;1488645646555
mouse_move;691;529;1488645646562
mouse_move;692;531;1488645646571
mouse_move;693;532;1488645646579
mouse_move;693;532;1488645646587
mouse_move;694;532;1488645646595
mouse_move;694;532;1488645646683
mouse_move;696;532;1488645646771
mouse_move;698;532;1488645646787
mouse_move;699;532;1488645646810
mouse_move;700;532;1488645646875
mouse_move;700;532;1488645646922
mouse_move;700;532;1488645646987
mouse_move;699;532;1488645646994
mouse_move;699;533;1488645647010
mouse_move;698;535;1488645647027
mouse_move;698;536;1488645647035
mouse_move;697;537;1488645647042
mouse_move;697;538;1488645647058
mouse_move;696;539;1488645647066
mouse_move;696;540;1488645647075
mouse_move;696;541;1488645647083
mouse_move;696;542;1488645647091
mouse_move;696;544;1488645647099
mouse_move;696;544;1488645647107
mouse_move;696;545;1488645647114
mouse_move;695;548;1488645647123
mouse_move;695;549;1488645647131
mouse_move;695;551;1488645647142
mouse_move;695;554;1488645647147
mouse_move;695;556;1488645647155
mouse_move;695;559;1488645647163
mouse_move;695;561;1488645647171
mouse_move;695;563;1488645647179
mouse_move;695;565;1488645647187
mouse_move;695;567;1488645647195
mouse_move;696;569;1488645647203
mouse_move;696;570;1488645647211
mouse_move;696;573;1488645647219
mouse_move;697;574;1488645647227
mouse_move;698;576;1488645647235
mouse_move;698;577;1488645647242
mouse_move;698;579;1488645647250
mouse_move;699;580;1488645647259
mouse_move;700;581;1488645647267
mouse_move;700;583;1488645647275
mouse_move;701;584;1488645647282
mouse_move;702;586;1488645647291
mouse_move;702;586;1488645647306
mouse_move;703;588;1488645647322
mouse_move;704;589;1488645647330
mouse_move;705;590;1488645647339
mouse_move;705;590;1488645647347
mouse_move;705;591;1488645647355
mouse_move;705;592;1488645647363
mouse_move;706;593;1488645647371
mouse_move;706;594;1488645647379
mouse_move;707;595;1488645647387
mouse_move;708;597;1488645647394
mouse_move;709;598;1488645647403
mouse_move;709;600;1488645647410
mouse_move;710;600;1488645647418
mouse_move;710;601;1488645647427
mouse_move;711;603;1488645647434
mouse_move;712;604;1488645647442
mouse_move;712;605;1488645647450
mouse_move;714;607;1488645647459
mouse_move;715;608;1488645647467
mouse_move;716;610;1488645647479
mouse_move;717;611;1488645647482
mouse_move;718;613;1488645647491
mouse_move;720;615;1488645647499
mouse_move;720;616;1488645647507
mouse_move;722;618;1488645647515
mouse_move;723;619;1488645647523
mouse_move;724;620;1488645647531
mouse_move;725;622;1488645647539
mouse_move;727;623;1488645647547
mouse_move;728;625;1488645647555
mouse_move;730;626;1488645647563
mouse_move;731;627;1488645647571
mouse_move;732;629;1488645647578
mouse_move;734;630;1488645647586
mouse_move;736;632;1488645647594
mouse_move;737;634;1488645647603
mouse_move;740;636;1488645647611
mouse_move;741;638;1488645647619
mouse_move;744;639;1488645647626
mouse_move;747;642;1488645647639
mouse_move;750;644;1488645647642
mouse_move;754;647;1488645647650
mouse_move;757;650;1488645647659
mouse_move;762;653;1488645647667
mouse_move;766;656;1488645647675
mouse_move;770;660;1488645647683
mouse_move;775;663;1488645647691
mouse_move;780;665;1488645647699
mouse_move;784;668;1488645647706
mouse_move;788;671;1488645647714
mouse_move;793;674;1488645647722
mouse_move;796;674;1488645647731
mouse_move;798;676;1488645647739
mouse_move;800;676;1488645647746
mouse_move;801;677;1488645647754
mouse_move;803;677;1488645647762
mouse_move;803;677;1488645647891
mouse_move;808;677;1488645647899
mouse_move;811;677;1488645647931
mouse_move;812;677;1488645647994
mouse_move;810;677;1488645648003
mouse_move;807;675;1488645648010
mouse_move;805;674;1488645648018
mouse_move;805;673;1488645648027
mouse_move;805;672;1488645648147
mouse_move;804;672;1488645648163
mouse_move;803;673;1488645648179
mouse_move;803;674;1488645648195
mouse_move;803;675;1488645648203
mouse_move;803;675;1488645648227
mouse_move;802;676;1488645648250
mouse_move;802;676;1488645648267
mouse_move;801;677;1488645648282
mouse_move;801;677;1488645648299
mouse_move;801;678;1488645648315
mouse_move;801;679;1488645648331
mouse_move;801;679;1488645648339
mouse_move;801;680;1488645648354
mouse_move;800;682;1488645648363
mouse_move;800;682;1488645648374
mouse_move;800;683;1488645648379
mouse_move;800;684;1488645648387
mouse_move;800;685;1488645648395
mouse_move;800;687;1488645648403
mouse_move;800;688;1488645648410
mouse_move;800;689;1488645648418
mouse_move;800;690;1488645648427
mouse_move;800;691;1488645648435
mouse_move;800;692;1488645648442
mouse_move;800;694;1488645648451
mouse_move;800;695;1488645648459
mouse_move;800;695;1488645648467
mouse_move;800;697;1488645648475
mouse_move;800;697;1488645648483
mouse_move;800;698;1488645648491
mouse_move;800;698;1488645648499
mouse_move;800;699;1488645648515
mouse_move;800;701;1488645648523
mouse_move;800;701;1488645648531
mouse_move;800;702;1488645648543
mouse_move;800;703;1488645648555
mouse_move;800;705;1488645648563
mouse_move;800;706;1488645648571
mouse_move;800;706;1488645648587
mouse_move;800;708;1488645648602
mouse_move;801;709;1488645648619
mouse_move;801;710;1488645648635
mouse_move;801;711;1488645648643
mouse_move;801;711;1488645648650
mouse_move;801;713;1488645648658
mouse_move;801;713;1488645648667
mouse_move;801;714;1488645648674
mouse_move;801;715;1488645648682
mouse_move;801;716;1488645648690
mouse_move;802;718;1488645648707
mouse_move;802;719;1488645648715
mouse_move;803;720;1488645648723
mouse_move;803;721;1488645648731
mouse_move;803;722;1488645648739
mouse_move;803;723;1488645648755
mouse_move;803;726;1488645648763
mouse_move;803;727;1488645648771
mouse_move;804;729;1488645648779
mouse_move;804;730;1488645648787
mouse_move;805;732;1488645648795
mouse_move;805;733;1488645648803
mouse_move;805;735;1488645648810
mouse_move;805;737;1488645648818
mouse_move;806;738;1488645648827
mouse_move;806;739;1488645648835
mouse_move;806;741;1488645648843
mouse_move;807;742;1488645648851
mouse_move;807;743;1488645648859
mouse_move;807;745;1488645648867
mouse_move;807;746;1488645648874
mouse_move;808;747;1488645648882
mouse_move;808;749;1488645648891
mouse_move;808;751;1488645648899
