event_type;key_code;key_code_readable;scan_code;alt_pressed;time
key_up;13;Return;28;False;1488645458522
key_down;87;W;17;False;1488645834299
key_down;87;W;17;False;1488645834800
key_down;87;W;17;False;1488645834832
key_down;87;W;17;False;1488645834865
key_down;87;W;17;False;1488645834898
key_down;87;W;17;False;1488645834931
key_down;87;W;17;False;1488645834964
key_up;87;W;17;False;1488645834987
key_down;87;W;17;False;1488645835114
key_up;87;W;17;False;1488645835435
key_down;83;S;31;False;1488645846587
key_down;83;S;31;False;1488645847087
key_down;83;S;31;False;1488645847120
key_down;83;S;31;False;1488645847153
key_down;83;S;31;False;1488645847186
key_down;83;S;31;False;1488645847219
key_down;83;S;31;False;1488645847252
key_down;83;S;31;False;1488645847285
key_down;83;S;31;False;1488645847318
key_down;83;S;31;False;1488645847351
key_down;83;S;31;False;1488645847384
key_down;83;S;31;False;1488645847417
key_down;83;S;31;False;1488645847450
key_down;83;S;31;False;1488645847483
key_down;83;S;31;False;1488645847516
key_down;83;S;31;False;1488645847549
key_down;83;S;31;False;1488645847582
key_down;83;S;31;False;1488645847615
key_up;83;S;31;False;1488645847643
key_down;83;S;31;False;1488645861914
key_down;83;S;31;False;1488645862415
key_down;83;S;31;False;1488645862448
key_down;83;S;31;False;1488645862481
key_down;83;S;31;False;1488645862514
key_down;83;S;31;False;1488645862546
key_down;83;S;31;False;1488645862580
key_down;83;S;31;False;1488645862613
key_down;83;S;31;False;1488645862646
key_down;83;S;31;False;1488645862678
key_down;83;S;31;False;1488645862712
key_down;83;S;31;False;1488645862745
key_down;83;S;31;False;1488645862778
key_down;83;S;31;False;1488645862811
key_down;83;S;31;False;1488645862844
key_up;83;S;31;False;1488645862875
key_down;65;A;30;False;1488645863691
key_up;65;A;30;False;1488645863787
key_down;65;A;30;False;1488645907675
key_down;65;A;30;False;1488645908176
key_down;65;A;30;False;1488645908208
key_down;65;A;30;False;1488645908241
key_down;65;A;30;False;1488645908274
key_down;65;A;30;False;1488645908307
