[1, 3441, 54, 1, 1, 925, 56, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 85, 2, 66, 196, 4, 9]
[0, 0, 0, 0, 1, 540, 40, 2, 0, 0, 0, 0, 1, 224, 30, 2, 1, 8, 398, 4, 66, 468, 8, 9]
[1, 894, 89, 2, 1, 16, 9, 1, 1, 1568, 141, 3, 1, 48, 31, 2, 1, 7, 343, 6, 67, 613, 14, 185]
[1, 853, 78, 2, 1, 702, 80, 1, 1, 352, 10, 2, 1, 131, 41, 1, 1, 13, 374, 6, 67, 582, 12, 8]
[1, 209, 45, 2, 1, 711, 42, 4, 1, 177, 45, 3, 1, 912, 99, 3, 1, 8, 209, 10, 66, 439, 22, 8]
[1, 168, 47, 3, 1, 1368, 121, 2, 1, 212, 94, 3, 1, 112, 17, 1, 1, 8, 267, 8, 66, 546, 17, 8]
[1, 48, 9, 1, 1, 696, 28, 1, 1, 208, 22, 2, 1, 53, 35, 1, 1, 8, 251, 5, 66, 345, 10, 392]
[0, 0, 0, 0, 1, 429, 40, 3, 0, 0, 0, 0, 1, 32, 26, 2, 1, 8, 318, 4, 66, 383, 9, 8]
[1, 739, 27, 3, 1, 81, 45, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 331, 4, 65, 403, 8, 8]
[0, 0, 0, 0, 1, 520, 10, 1, 0, 0, 0, 0, 1, 68, 65, 1, 1, 8, 160, 2, 66, 236, 4, 8]
[1, 544, 35, 1, 1, 2096, 114, 4, 1, 184, 12, 1, 1, 201, 83, 3, 1, 14, 108, 9, 66, 352, 18, 8]
[1, 589, 46, 2, 0, 0, 0, 0, 1, 217, 45, 1, 0, 0, 0, 0, 1, 24, 153, 3, 83, 244, 6, 8]
[1, 40, 16, 2, 1, 1242, 58, 2, 1, 335, 22, 2, 1, 152, 10, 1, 1, 8, 269, 6, 83, 374, 13, 120]
[0, 0, 0, 0, 1, 743, 19, 2, 0, 0, 0, 0, 1, 521, 28, 2, 1, 7, 290, 4, 66, 337, 8, 40]
[1, 969, 31, 3, 1, 1703, 118, 2, 1, 560, 65, 1, 0, 0, 0, 0, 1, 751, 42, 6, 83, 256, 12, 7]
[1, 2159, 170, 4, 1, 792, 98, 2, 1, 258, 32, 4, 1, 31, 5, 1, 1, 8, 77, 10, 65, 382, 21, 8]
[1, 168, 12, 1, 1, 808, 17, 1, 1, 112, 25, 1, 1, 520, 76, 1, 1, 8, 379, 4, 66, 509, 8, 40]
[1, 1064, 70, 2, 1, 313, 101, 2, 1, 62, 16, 1, 1, 16, 11, 1, 1, 8, 206, 6, 65, 404, 12, 8]
[1, 608, 26, 2, 1, 0, 0, 1, 1, 64, 22, 1, 1, 0, 0, 1, 1, 17, 416, 5, 65, 464, 10, 8]
[1, 0, 0, 1, 1, 520, 87, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 757, 3, 66, 844, 6, 304]
[1, 872, 106, 3, 1, 712, 83, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 346, 4, 65, 535, 8, 8]
[1, 877, 58, 3, 0, 0, 0, 0, 1, 8, 6, 1, 1, 232, 52, 1, 1, 8, 365, 5, 65, 481, 10, 104]
[1, 480, 22, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 310, 2, 65, 332, 4, 3712]
[0, 0, 0, 0, 1, 839, 77, 3, 0, 0, 0, 0, 1, 94, 26, 2, 1, 12, 282, 4, 66, 385, 9, 12]
