event_type;pos_x;pos_y;time
mouse_move;959;545;1488029242003
mouse_move;959;546;1488029242011
mouse_move;959;546;1488029242022
mouse_move;958;546;1488029242027
mouse_move;958;547;1488029242043
mouse_move;957;547;1488029242059
mouse_move;957;548;1488029242083
mouse_move;957;548;1488029242090
mouse_move;956;548;1488029242106
mouse_move;956;549;1488029242115
mouse_move;956;550;1488029242131
mouse_move;955;550;1488029242147
mouse_move;955;551;1488029242163
mouse_move;955;551;1488029242251
mouse_move;953;551;1488029242363
mouse_move;953;552;1488029242371
mouse_move;953;553;1488029242379
mouse_move;953;554;1488029242387
mouse_move;952;556;1488029242395
mouse_move;952;558;1488029242403
mouse_move;951;559;1488029242411
mouse_move;951;561;1488029242419
mouse_move;951;561;1488029242429
mouse_move;951;562;1488029242459
mouse_move;951;562;1488029242691
mouse_move;951;562;1488029242699
mouse_move;951;562;1488029242707
mouse_move;951;562;1488029242715
mouse_move;951;559;1488029242723
mouse_move;950;558;1488029242731
mouse_move;949;556;1488029242739
mouse_move;948;555;1488029242755
mouse_move;947;555;1488029242763
mouse_move;947;554;1488029242819
mouse_move;946;554;1488029242827
mouse_move;945;554;1488029242835
mouse_move;944;554;1488029242843
mouse_move;944;554;1488029242867
mouse_move;944;554;1488029242875
mouse_move;942;554;1488029243131
mouse_move;942;554;1488029243187
mouse_move;941;554;1488029243195
mouse_move;939;554;1488029243208
mouse_move;939;554;1488029243211
mouse_move;937;555;1488029243219
mouse_move;936;556;1488029243227
mouse_move;935;556;1488029243234
mouse_move;934;557;1488029243243
mouse_move;933;557;1488029243251
mouse_move;932;557;1488029243259
mouse_move;931;558;1488029243267
mouse_move;930;558;1488029243275
mouse_move;929;558;1488029243283
mouse_move;927;558;1488029243291
mouse_move;925;559;1488029243299
mouse_move;924;559;1488029243315
mouse_move;923;559;1488029243331
mouse_move;923;559;1488029243395
mouse_move;923;559;1488029243403
mouse_move;922;561;1488029243411
mouse_move;920;562;1488029243419
mouse_move;919;564;1488029243427
mouse_move;918;565;1488029243444
mouse_move;915;568;1488029243451
mouse_move;915;568;1488029243459
mouse_move;913;569;1488029243466
mouse_move;913;570;1488029243475
mouse_move;913;570;1488029243483
mouse_move;913;571;1488029243915
mouse_move;912;571;1488029243923
mouse_move;911;573;1488029243931
mouse_move;911;573;1488029243939
mouse_move;911;574;1488029243947
mouse_move;911;576;1488029243955
mouse_move;911;577;1488029243963
mouse_move;911;579;1488029243971
mouse_move;911;581;1488029243979
mouse_move;911;583;1488029243987
mouse_move;911;584;1488029243995
mouse_move;911;586;1488029244003
mouse_move;911;587;1488029244011
mouse_move;914;588;1488029244019
mouse_move;917;589;1488029244030
mouse_move;919;590;1488029244035
mouse_move;920;591;1488029244043
mouse_move;921;592;1488029244051
mouse_move;921;593;1488029244059
mouse_move;922;593;1488029244067
mouse_move;923;594;1488029244075
mouse_move;925;595;1488029244083
mouse_move;926;595;1488029244091
mouse_move;928;595;1488029244099
mouse_move;929;595;1488029244107
mouse_move;930;595;1488029244131
mouse_move;932;595;1488029244155
mouse_move;933;595;1488029244163
mouse_move;934;596;1488029244171
mouse_move;935;596;1488029244179
mouse_move;935;596;1488029244355
mouse_move;935;596;1488029244371
mouse_move;936;596;1488029244411
mouse_move;936;596;1488029244419
mouse_move;936;596;1488029244475
mouse_move;937;596;1488029244523
mouse_move;938;595;1488029244547
mouse_move;938;595;1488029244579
mouse_move;938;595;1488029244587
mouse_move;937;596;1488029244595
mouse_move;937;596;1488029244602
mouse_move;936;596;1488029244627
mouse_move;936;596;1488029244651
mouse_move;935;596;1488029244659
mouse_move;934;596;1488029244667
mouse_move;934;595;1488029244675
mouse_move;933;595;1488029244683
mouse_move;930;593;1488029244691
mouse_move;929;592;1488029244699
mouse_move;927;590;1488029244707
mouse_move;925;587;1488029244715
mouse_move;923;584;1488029244723
mouse_move;921;578;1488029244731
mouse_move;919;572;1488029244739
mouse_move;919;566;1488029244751
mouse_move;919;560;1488029244755
mouse_move;922;552;1488029244763
mouse_move;928;541;1488029244771
mouse_move;932;532;1488029248987
mouse_move;931;531;1488029248995
mouse_move;930;528;1488029249003
mouse_move;925;525;1488029249011
mouse_move;922;521;1488029249019
mouse_move;917;519;1488029249027
mouse_move;912;516;1488029249034
mouse_move;908;513;1488029249043
mouse_move;903;510;1488029249051
mouse_move;900;509;1488029249059
mouse_move;897;507;1488029249067
mouse_move;894;506;1488029249075
mouse_move;892;506;1488029249083
mouse_move;891;506;1488029249091
mouse_move;890;506;1488029249098
mouse_move;889;506;1488029249107
mouse_move;889;506;1488029249119
