[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 143, 34, 1, 83, 34, 1, 7]
[0, 0, 0, 0, 1, 376, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 86, 1, 66, 99, 2, 232]
[0, 0, 0, 0, 1, 408, 26, 2, 1, 1016, 28, 1, 0, 0, 0, 0, 1, 8, 50, 2, 67, 103, 5, 9]
[1, 305, 6, 1, 1, 136, 17, 1, 1, 815, 37, 1, 0, 0, 0, 0, 1, 8, 66, 3, 65, 126, 6, 9]
[1, 1554, 17, 4, 1, 152, 1, 1, 1, 537, 16, 2, 0, 0, 0, 0, 1, 9, 50, 6, 67, 85, 13, 11]
[1, 321, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 86, 1, 65, 100, 2, 8]
[1, 144, 12, 1, 0, 0, 0, 0, 1, 256, 7, 1, 0, 0, 0, 0, 1, 7, 92, 2, 67, 110, 4, 8]
[1, 279, 21, 2, 0, 0, 0, 0, 1, 320, 10, 1, 0, 0, 0, 0, 1, 8, 42, 3, 67, 73, 6, 8]
[1, 357, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 98, 1, 65, 111, 2, 8]
[1, 432, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 58, 1, 65, 71, 2, 8]
[1, 877, 31, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 11, 2, 65, 42, 4, 8]
[1, 797, 32, 2, 1, 320, 9, 1, 1, 496, 11, 1, 0, 0, 0, 0, 1, 8, 8, 3, 66, 61, 7, 8]
[1, 658, 36, 2, 1, 1448, 14, 1, 1, 608, 23, 1, 0, 0, 0, 0, 1, 6, 27, 4, 66, 99, 8, 8]
[0, 0, 0, 0, 1, 200, 10, 1, 0, 0, 0, 0, 1, 88, 0, 1, 1, 8, 57, 2, 68, 67, 4, 8]
[0, 0, 0, 0, 1, 448, 6, 1, 0, 0, 0, 0, 1, 1680, 25, 2, 1, 8, 6, 3, 66, 37, 6, 8]
[1, 585, 25, 2, 1, 144, 3, 1, 1, 520, 38, 1, 0, 0, 0, 0, 1, 8, 49, 4, 66, 115, 8, 8]
[1, 362, 23, 2, 1, 628, 13, 2, 1, 1080, 20, 2, 0, 0, 0, 0, 1, 8, 27, 5, 66, 83, 11, 8]
[1, 353, 27, 2, 1, 1288, 32, 2, 1, 632, 20, 2, 0, 0, 0, 0, 1, 9, 23, 5, 67, 101, 11, 8]
[1, 561, 23, 2, 1, 64, 9, 1, 1, 224, 8, 1, 0, 0, 0, 0, 1, 8, 86, 4, 67, 124, 8, 8]
[1, 271, 11, 1, 1, 896, 6, 1, 1, 405, 29, 1, 0, 0, 0, 0, 1, 8, 127, 3, 66, 173, 6, 8]
[1, 296, 17, 1, 1, 417, 53, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 139, 3, 65, 210, 6, 8]
[0, 0, 0, 0, 1, 305, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 23, 1, 66, 39, 2, 8]
[1, 276, 6, 2, 1, 1080, 8, 1, 1, 1088, 31, 1, 0, 0, 0, 0, 1, 8, 60, 4, 66, 105, 8, 16]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 800, 26, 1, 1, 96, 4, 1, 1, 8, 8, 1, 67, 38, 3, 8]
[1, 456, 4, 1, 0, 0, 0, 0, 1, 432, 10, 1, 0, 0, 0, 0, 1, 8, 2, 1, 65, 16, 3, 8]
[1, 288, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 34, 1, 65, 37, 2, 8]
[1, 408, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 57, 1, 65, 69, 2, 8]
[1, 1000, 37, 3, 1, 312, 6, 1, 1, 560, 26, 1, 0, 0, 0, 0, 1, 8, 75, 5, 65, 144, 10, 8]
