[1, 928, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 87, 1, 65, 93, 2, 7]
[1, 3774, 20, 2, 1, 831, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 9, 2, 65, 39, 5, 8]
[1, 1833, 93, 1, 1, 1120, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 3, 1, 66, 109, 3, 9]
[0, 0, 0, 0, 1, 929, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 63, 1, 83, 73, 2, 7]
[1, 552, 10, 1, 1, 1120, 11, 1, 1, 3105, 3, 1, 0, 0, 0, 0, 1, 8, 7, 2, 66, 31, 5, 24]
[1, 408, 3, 1, 0, 0, 0, 0, 1, 144, 8, 1, 0, 0, 0, 0, 1, 8, 2, 1, 65, 13, 3, 8]
[1, 624, 24, 2, 0, 0, 0, 0, 1, 1105, 19, 1, 0, 0, 0, 0, 1, 8, 74, 3, 65, 117, 6, 8]
[1, 360, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 46, 1, 65, 55, 2, 8]
[1, 346, 24, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 36, 2, 65, 60, 4, 301]
[1, 192, 1, 1, 1, 1248, 76, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 44, 4, 66, 121, 8, 8]
[1, 848, 25, 1, 1, 1176, 37, 1, 1, 376, 10, 1, 0, 0, 0, 0, 1, 8, 11, 2, 67, 83, 5, 8]
[1, 3272, 12, 2, 0, 0, 0, 0, 1, 813, 17, 2, 0, 0, 0, 0, 1, 8, 4, 3, 65, 32, 7, 8]
[1, 2064, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 248, 1, 1, 83, 5, 2, 40]
[1, 824, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 152, 1, 65, 170, 2, 8]
[1, 2344, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 6, 1, 440]
[0, 0, 0, 0, 1, 1504, 66, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 109, 2, 66, 175, 4, 568]
[1, 231, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 152, 63, 2, 83, 75, 3, 8]
[1, 768, 9, 2, 0, 0, 0, 0, 1, 928, 13, 1, 0, 0, 0, 0, 1, 8, 2, 2, 65, 25, 5, 12]
[1, 1496, 78, 2, 1, 1184, 28, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 3, 2, 65, 108, 5, 8]
[1, 811, 7, 1, 0, 0, 0, 0, 1, 120, 5, 1, 0, 0, 0, 0, 1, 8, 2, 1, 65, 14, 3, 8]
