event_type;key_code;key_code_readable;scan_code;alt_pressed;time
key_up;13;Return;28;False;1485992882359
key_down;221;Oem_6;26;False;1485992884520
key_up;221;Oem_6;26;False;1485992884663
key_down;221;Oem_6;26;False;1485992885159
key_down;221;Oem_6;26;False;1485992885660
key_down;221;Oem_6;26;False;1485992885693
key_down;221;Oem_6;26;False;1485992885725
key_down;221;Oem_6;26;False;1485992885758
key_down;221;Oem_6;26;False;1485992885792
key_down;221;Oem_6;26;False;1485992885824
key_down;221;Oem_6;26;False;1485992885857
key_down;221;Oem_6;26;False;1485992885891
key_down;221;Oem_6;26;False;1485992885924
key_down;221;Oem_6;26;False;1485992885956
key_down;221;Oem_6;26;False;1485992885989
key_down;221;Oem_6;26;False;1485992886022
key_up;221;Oem_6;26;False;1485992886034
key_down;186;Oem_1;27;False;1485992886752
key_up;186;Oem_1;27;False;1485992886824
