[1, 48, 12, 1, 1, 400, 8, 1, 1, 160, 35, 1, 1, 224, 54, 1, 1, 8, 8, 3, 66, 117, 7, 8]
[0, 0, 0, 0, 1, 568, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 122, 1, 66, 127, 2, 8]
[0, 0, 0, 0, 1, 416, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 9, 1, 8]
[1, 368, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 30, 1, 65, 41, 2, 8]
[1, 1176, 40, 2, 1, 1288, 68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 5, 2, 65, 112, 5, 8]
[0, 0, 0, 0, 1, 0, 0, 1, 1, 1144, 20, 1, 1, 96, 40, 2, 1, 8, 96, 3, 67, 157, 7, 8]
[1, 785, 4, 1, 0, 0, 0, 0, 1, 264, 19, 1, 0, 0, 0, 0, 1, 6, 2, 1, 65, 24, 3, 120]
[1, 447, 40, 2, 1, 456, 4, 1, 1, 233, 5, 1, 0, 0, 0, 0, 1, 8, 9, 3, 67, 58, 7, 112]
[0, 0, 0, 0, 1, 8, 4, 1, 1, 303, 4, 1, 0, 0, 0, 0, 1, 16, 90, 2, 67, 99, 4, 8]
[1, 0, 0, 1, 1, 313, 4, 1, 1, 16, 8, 1, 1, 232, 12, 1, 1, 8, 320, 4, 66, 343, 8, 8]
[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 1, 0]
[1, 111, 13, 1, 0, 0, 0, 0, 1, 280, 4, 1, 0, 0, 0, 0, 1, 9, 42, 2, 67, 59, 4, 55]
[1, 464, 22, 2, 0, 0, 0, 0, 1, 289, 17, 1, 0, 0, 0, 0, 1, 5, 4, 3, 65, 43, 6, 185]
[1, 24, 5, 1, 1, 368, 18, 1, 1, 832, 60, 1, 1, 151, 60, 2, 1, 60, 320, 5, 83, 464, 10, 169]
[]
[1, 392, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 44, 1, 65, 52, 2, 7]
[1, 528, 4, 1, 1, 200, 5, 1, 1, 7, 6, 1, 1, 136, 35, 1, 1, 8, 10, 2, 66, 60, 6, 169]
[0, 0, 0, 0, 1, 104, 12, 1, 0, 0, 0, 0, 1, 192, 3, 1, 1, 8, 45, 2, 68, 60, 4, 8]
[1, 608, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 33, 1, 65, 44, 2, 8]
[1, 480, 24, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 73, 2, 65, 97, 4, 144]
[1, 24, 10, 2, 1, 216, 4, 1, 1, 220, 23, 3, 1, 912, 43, 3, 1, 8, 191, 9, 68, 271, 18, 104]
[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 1, 0]
[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 1, 0]
