event_type;key_code;key_code_readable;scan_code;alt_pressed;time
key_up;13;Return;28;False;1488034131719
key_down;32;Space;57;False;1488034230694
key_up;32;Space;57;False;1488034230902
key_down;32;Space;57;False;1488034231622
key_up;32;Space;57;False;1488034231783
key_down;87;W;17;False;1488034474310
key_down;65;A;30;False;1488034474806
key_up;87;W;17;False;1488034474854
key_down;65;A;30;False;1488034475354
key_down;65;A;30;False;1488034475387
key_down;87;W;17;False;1488034475399
key_up;65;A;30;False;1488034475638
key_down;87;W;17;False;1488034476138
key_down;87;W;17;False;1488034476171
key_down;87;W;17;False;1488034476204
key_down;87;W;17;False;1488034476238
key_down;87;W;17;False;1488034476270
key_down;87;W;17;False;1488034476303
key_down;87;W;17;False;1488034476336
key_down;87;W;17;False;1488034476369
key_down;87;W;17;False;1488034476402
key_down;87;W;17;False;1488034476435
key_down;87;W;17;False;1488034476468
key_down;87;W;17;False;1488034476501
key_down;87;W;17;False;1488034476534
key_down;87;W;17;False;1488034476567
key_down;87;W;17;False;1488034476600
key_down;87;W;17;False;1488034476634
key_down;87;W;17;False;1488034476666
key_down;87;W;17;False;1488034476699
key_down;87;W;17;False;1488034476732
key_down;87;W;17;False;1488034476765
key_down;87;W;17;False;1488034476799
key_down;87;W;17;False;1488034476831
key_down;87;W;17;False;1488034476864
key_down;87;W;17;False;1488034476898
key_down;87;W;17;False;1488034476931
key_down;87;W;17;False;1488034476963
key_down;87;W;17;False;1488034476996
key_down;87;W;17;False;1488034477029
key_down;87;W;17;False;1488034477062
key_down;87;W;17;False;1488034477096
key_down;87;W;17;False;1488034477129
key_down;87;W;17;False;1488034477162
key_down;87;W;17;False;1488034477194
key_down;87;W;17;False;1488034477227
key_down;87;W;17;False;1488034477260
key_down;87;W;17;False;1488034477293
key_down;87;W;17;False;1488034477326
key_down;87;W;17;False;1488034477359
key_down;87;W;17;False;1488034477393
key_down;87;W;17;False;1488034477425
key_down;87;W;17;False;1488034477459
key_down;87;W;17;False;1488034477491
key_down;87;W;17;False;1488034477525
key_down;87;W;17;False;1488034477558
key_down;87;W;17;False;1488034477590
key_down;87;W;17;False;1488034477624
key_down;87;W;17;False;1488034477657
key_down;87;W;17;False;1488034477689
key_down;87;W;17;False;1488034477722
key_down;87;W;17;False;1488034477755
key_down;87;W;17;False;1488034477788
key_down;87;W;17;False;1488034477821
key_down;87;W;17;False;1488034477854
key_down;87;W;17;False;1488034477887
key_down;87;W;17;False;1488034477920
key_down;87;W;17;False;1488034477953
key_down;87;W;17;False;1488034477986
key_down;87;W;17;False;1488034478019
key_down;87;W;17;False;1488034478053
key_down;87;W;17;False;1488034478085
key_down;87;W;17;False;1488034478118
key_down;87;W;17;False;1488034478152
key_down;87;W;17;False;1488034478184
key_down;87;W;17;False;1488034478217
key_down;87;W;17;False;1488034478250
key_down;87;W;17;False;1488034478283
key_down;87;W;17;False;1488034478316
key_down;87;W;17;False;1488034478349
key_down;87;W;17;False;1488034478382
key_down;87;W;17;False;1488034478415
key_down;87;W;17;False;1488034478449
key_down;87;W;17;False;1488034478481
key_down;87;W;17;False;1488034478514
key_down;87;W;17;False;1488034478547
key_down;87;W;17;False;1488034478581
key_down;87;W;17;False;1488034478613
key_down;87;W;17;False;1488034478646
key_down;87;W;17;False;1488034478680
key_down;87;W;17;False;1488034478712
key_down;87;W;17;False;1488034478745
key_down;87;W;17;False;1488034478778
key_down;87;W;17;False;1488034478812
key_down;87;W;17;False;1488034478844
key_down;87;W;17;False;1488034478877
key_down;87;W;17;False;1488034478910
key_down;87;W;17;False;1488034478943
key_down;87;W;17;False;1488034478976
key_down;65;A;30;False;1488034478987
key_down;65;A;30;False;1488034479482
key_down;65;A;30;False;1488034479515
key_down;65;A;30;False;1488034479548
key_down;65;A;30;False;1488034479581
key_down;65;A;30;False;1488034479614
key_down;65;A;30;False;1488034479647
key_down;65;A;30;False;1488034479680
key_down;65;A;30;False;1488034479713
key_down;65;A;30;False;1488034479746
key_down;65;A;30;False;1488034479780
key_down;65;A;30;False;1488034479812
key_down;65;A;30;False;1488034479846
key_down;65;A;30;False;1488034479878
key_up;65;A;30;False;1488034479910
key_down;65;A;30;False;1488034480486
key_down;65;A;30;False;1488034480986
key_down;65;A;30;False;1488034481019
key_down;65;A;30;False;1488034481052
key_down;65;A;30;False;1488034481085
key_down;65;A;30;False;1488034481118
key_down;65;A;30;False;1488034481151
key_down;65;A;30;False;1488034481184
key_down;65;A;30;False;1488034481217
key_down;65;A;30;False;1488034481251
key_down;65;A;30;False;1488034481283
key_down;65;A;30;False;1488034481316
key_down;65;A;30;False;1488034481349
key_down;65;A;30;False;1488034481382
key_down;65;A;30;False;1488034481415
key_up;65;A;30;False;1488034481446
key_up;87;W;17;False;1488034481766
key_down;81;Q;16;False;1488034482054
key_up;81;Q;16;False;1488034482198
key_down;65;A;30;False;1488034482454
key_down;87;W;17;False;1488034482662
key_up;65;A;30;False;1488034482678
key_up;87;W;17;False;1488034482710
key_down;65;A;30;False;1488034482726
key_up;65;A;30;False;1488034482747
key_down;83;S;31;False;1488034482902
key_down;83;S;31;False;1488034483402
key_down;83;S;31;False;1488034483435
key_down;83;S;31;False;1488034483468
key_down;83;S;31;False;1488034483501
key_down;83;S;31;False;1488034483534
key_down;83;S;31;False;1488034483567
key_down;83;S;31;False;1488034483600
key_down;83;S;31;False;1488034483633
key_down;83;S;31;False;1488034483666
key_down;83;S;31;False;1488034483699
key_down;83;S;31;False;1488034483732
key_down;83;S;31;False;1488034483765
key_down;83;S;31;False;1488034483798
key_down;83;S;31;False;1488034483832
key_down;83;S;31;False;1488034483864
key_down;83;S;31;False;1488034483897
